Year,site,ppq,digitizer,OBJECTID *,SHAPE *,Benthic_Morphology,SHAPE_Length,SHAPE_Area,Z_Min,Z_Max,Z_Mean,SArea,Min_Slope,Max_Slope,Avg_Slope
2019,35,1,BS,74,Polygon,Macroalgae,0.651107,0.006161,-1.538541,-1.442744,-1.508548,0.00923,10.002244,5328.147006,192.568095
2019,35,1,BS,75,Polygon,Live_Encrusting,0.137583,0.001148,-1.398966,-1.371776,-1.383711,0.000516,69.386105,99.321269,79.322374
2019,35,1,BS,76,Polygon,Live_Encrusting,0.072656,0.000259,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,77,Polygon,Live_Encrusting,0.075413,0.000259,-1.413226,-1.397403,-1.404808,0.00034,74.395569,128.19519,87.048094
2019,35,1,BS,78,Polygon,Live_Encrusting,0.351417,0.003577,-1.414517,-1.395969,-1.410465,0.003672,2.432904,157.324284,38.294317
2019,35,1,BS,79,Polygon,Macroalgae,0.211535,0.001591,-1.410517,-1.382789,-1.394718,0.000818,12.801071,187.960639,86.410727
2019,35,1,BS,80,Polygon,Macroalgae,0.031141,0.000013,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,81,Polygon,Macroalgae,0.034541,0.000033,-1.414285,-1.413148,-1.413538,0.00001,58.990232,58.990232,58.990232
2019,35,1,BS,82,Polygon,Macroalgae,2.86286,0.061017,-1.511544,-1.34602,-1.420635,0.067503,3.546483,1505.179809,99.080385
2019,35,1,BS,83,Polygon,Macroalgae,0.401598,0.006074,-1.519787,-1.458856,-1.493266,0.005751,8.762771,3034.688263,95.835853
2019,35,1,BS,84,Polygon,Macroalgae,1.097492,0.01592,-1.514645,-1.370308,-1.453458,0.019711,2.104881,10000,134.664809
2019,35,1,BS,85,Polygon,Live_Encrusting,0.129972,0.000987,-1.501299,-1.490963,-1.495779,0.000415,18.359218,59.680569,43.505106
2019,35,1,BS,86,Polygon,Live_Encrusting,0.313026,0.00339,-1.491305,-1.442334,-1.462362,0.003039,23.415818,2486.210204,169.405459
2019,35,1,BS,87,Polygon,Live_Encrusting,0.172695,0.001797,-1.484065,-1.465488,-1.475768,0.000868,35.128227,192.273964,74.464658
2019,35,1,BS,88,Polygon,Macroalgae,0.296083,0.002046,-1.550712,-1.508723,-1.531577,0.002782,3.803629,257.410309,94.86409
2019,35,1,BS,89,Polygon,Live_Massive,0.556303,0.017559,-1.485991,-1.351716,-1.398811,0.03006,3.476252,8720.839953,401.700806
2019,35,1,BS,90,Polygon,Live_Encrusting,0.073918,0.000281,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,91,Polygon,Sand,0.105333,0.000467,-1.557579,-1.525499,-1.545316,0.000913,23.283031,361.154878,207.403962
2019,35,1,BS,92,Polygon,Sand,0.213141,0.000989,-1.526401,-1.472465,-1.507492,0.001033,12.44929,2766.557157,385.547077
2019,35,1,BS,93,Polygon,Sand,0.143165,0.000599,-1.587244,-1.542302,-1.570672,0.000792,37.759031,249.677589,124.818092
2019,35,1,BS,94,Polygon,Macroalgae,0.045756,0.000095,-1.557701,-1.546738,-1.551356,0.000125,60.505733,96.949364,86.00681
2019,35,1,BS,95,Polygon,Macroalgae,0.214297,0.000607,-1.569268,-1.542226,-1.553975,0.000932,12.175,287.107839,131.617702
2019,35,1,BS,96,Polygon,Macroalgae,0.123829,0.000601,-1.544234,-1.486689,-1.520319,0.001064,47.504961,496.974931,319.949167
2019,35,1,BS,97,Polygon,Rubble,2.471526,0.133822,-1.593247,-1.419836,-1.52534,0.176581,6.340684,10000,117.571296
2019,35,1,BS,98,Polygon,Macroalgae,0.908819,0.015114,-1.570197,-1.474998,-1.536494,0.019454,14.373064,2890.931264,111.559366
2019,35,1,BS,99,Polygon,Macroalgae,0.233201,0.001388,-1.548571,-1.527665,-1.537282,0.001581,17.965451,206.6998,53.816087
2019,35,1,BS,100,Polygon,Macroalgae,0.142273,0.001044,-1.53726,-1.507442,-1.526624,0.001454,26.694427,254.156462,106.857668
2019,35,1,BS,101,Polygon,Macroalgae,0.273708,0.001717,-1.569937,-1.563235,-1.567283,0.000529,3.285353,53.769062,20.86051
2019,35,1,BS,102,Polygon,Rubble,0.348881,0.003959,-1.569129,-1.517409,-1.557971,0.003736,4.534919,731.309628,71.29311
2019,35,1,BS,103,Polygon,Live_Massive,0.519192,0.013351,-1.17811,-1.114497,-1.130793,0.013326,17.378796,2413.892407,82.970556
2019,35,1,BS,104,Polygon,Rubble,0.085735,0.000434,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,105,Polygon,Rubble,1.646667,0.030419,-1.580271,-1.49182,-1.539105,0.035118,11.94218,322.090943,80.942419
2019,35,1,BS,106,Polygon,Live_Encrusting,0.099882,0.000668,-1.375248,-1.358221,-1.36592,0.000278,41.309844,131.529357,98.202002
2019,35,1,BS,107,Polygon,Live_Massive,0.300638,0.003619,-1.568237,-1.481432,-1.503799,0.003634,20.927591,10000,162.238595
2019,35,1,BS,108,Polygon,Sand,0.123976,0.000803,-1.581161,-1.569164,-1.577797,0.000561,20.165595,136.446479,54.019206
2019,35,1,BS,109,Polygon,Live_Encrusting,0.13213,0.001014,-1.576415,-1.559928,-1.566618,0.000252,42.479684,109.376233,74.363661
2019,35,1,BS,110,Polygon,Live_Porites,0.53604,0.01034,-1.578465,-1.435429,-1.531927,0.015131,3.102908,5485.194415,466.054297
2019,35,1,BS,111,Polygon,Live_Porites,0.432998,0.003641,-1.56399,-1.452772,-1.516622,0.007652,1.723396,1208.757356,657.916683
2019,35,1,BS,112,Polygon,Live_Porites,0.243982,0.001546,-1.515859,-1.414042,-1.468946,0.006252,28.147366,950.948757,575.977258
2019,35,1,BS,113,Polygon,Live_Porites,0.31827,0.00668,-1.582394,-1.540215,-1.560321,0.006339,18.003355,254.584234,67.456607
2019,35,1,BS,114,Polygon,Live_Encrusting,0.150051,0.001347,-1.558645,-1.505168,-1.530048,0.001427,82.587659,273.886613,188.283661
2019,35,1,BS,115,Polygon,Live_Massive,0.411307,0.012528,-1.561813,-1.463751,-1.492195,0.01602,11.948721,1345.718447,153.87968
2019,35,1,BS,116,Polygon,Live_Encrusting,0.244064,0.001821,-1.534007,-1.451946,-1.490108,0.002649,135.003871,641.098212,485.106881
2019,35,1,BS,117,Polygon,Live_Encrusting,0.124178,0.001021,-1.58589,-1.57049,-1.579643,0.000471,9.262566,121.311487,57.411038
2019,35,1,BS,118,Polygon,Live_Branching,0.214294,0.002841,-1.579976,-1.450741,-1.495026,0.005978,38.897805,10000,817.632323
2019,35,1,BS,119,Polygon,Live_Encrusting,0.037338,0.000103,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,120,Polygon,Live_Encrusting,0.05137,0.000143,-1.576052,-1.53889,-1.559223,0.000322,308.00088,402.751839,335.869267
2019,35,1,BS,121,Polygon,Live_Encrusting,0.075261,0.000285,-1.589858,-1.572089,-1.584158,0.000081,61.246094,222.953204,94.318634
2019,35,1,BS,122,Polygon,Live_Massive,0.159279,0.001923,-1.315489,-1.241233,-1.254281,0.001631,28.008006,10000,707.772315
2019,35,1,BS,123,Polygon,Rubble,0.08976,0.000406,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,124,Polygon,Live_Branching,0.391961,0.011444,-1.406826,-1.315787,-1.348418,0.016173,16.362893,600.433293,170.791993
2019,35,1,BS,125,Polygon,Live_Encrusting,0.325991,0.005877,-1.472734,-1.394516,-1.433965,0.006654,13.029213,432.180567,107.214838
2019,35,1,BS,126,Polygon,Live_Porites,0.277512,0.00338,-1.494313,-1.459607,-1.47969,0.003425,13.143679,121.844898,65.640557
2019,35,1,BS,127,Polygon,Macroalgae,0.438333,0.003302,-1.454214,-1.36222,-1.401551,0.002098,22.969624,1887.889534,172.649956
2019,35,1,BS,128,Polygon,Macroalgae,0.066406,0.000116,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,129,Polygon,Macroalgae,0.101261,0.000524,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,130,Polygon,Macroalgae,0.035693,0.000076,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,131,Polygon,Macroalgae,0.059616,0.000076,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,132,Polygon,Macroalgae,0.373196,0.002648,-1.407273,-1.3599,-1.385144,0.002156,11.268511,953.264801,202.849816
2019,35,1,BS,133,Polygon,Macroalgae,0.175293,0.001403,-1.423327,-1.406741,-1.416564,0.000962,5.991485,80.512194,46.576024
2019,35,1,BS,134,Polygon,Macroalgae,1.251687,0.014022,-1.41292,-1.343028,-1.381895,0.010651,7.027935,10000,88.133497
2019,35,1,BS,135,Polygon,Macroalgae,0.285786,0.001998,-1.444645,-1.407723,-1.43291,0.002271,11.386241,124.526446,58.213706
2019,35,1,BS,136,Polygon,Live_Encrusting,0.108869,0.000616,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,137,Polygon,Live_Porites,0.226378,0.003471,-1.412842,-1.338774,-1.366331,0.005127,14.572793,904.125294,335.897876
2019,35,1,BS,138,Polygon,Live_SubMassive,0.162216,0.001244,-1.379105,-1.344689,-1.357885,0.000827,32.66883,196.014504,99.336341
2019,35,1,BS,139,Polygon,Live_Encrusting,0.156073,0.001505,-1.324209,-1.312713,-1.318341,0.00087,23.346866,209.950493,44.623896
2019,35,1,BS,140,Polygon,Live_SubMassive,0.166592,0.001833,-1.343806,-1.303263,-1.315899,0.001279,23.692516,8076.333246,261.827968
2019,35,1,BS,141,Polygon,Macroalgae,0.494946,0.002248,-1.455025,-1.416386,-1.436905,0.00206,6.345621,165.51733,60.022066
2019,35,1,BS,142,Polygon,Live_Porites,0.193956,0.001645,-1.409307,-1.362705,-1.386325,0.002136,55.29632,527.654636,249.59821
2019,35,1,BS,143,Polygon,Rubble,0.05318,0.000177,-1.437097,-1.430341,-1.434845,0.000121,9.404991,61.574602,40.78703
2019,35,1,BS,144,Polygon,Rubble,1.277312,0.02039,-1.457489,-1.385047,-1.435965,0.024154,2.217057,8492.427678,150.605267
2019,35,1,BS,145,Polygon,Rubble,0.163376,0.001709,-1.430299,-1.382527,-1.41383,0.001924,21.278849,189.355717,86.96543
2019,35,1,BS,146,Polygon,Macroalgae,2.491523,0.020344,-1.395099,-1.339236,-1.368158,0.015058,4.662422,2437.170646,54.694232
2019,35,1,BS,147,Polygon,Sand,0.287169,0.001158,-1.395462,-1.355883,-1.377656,0.001589,36.295733,425.826038,105.251237
2019,35,1,BS,148,Polygon,Sand,0.042518,0.000094,-1.395193,-1.386743,-1.391618,0.000112,47.793483,76.530639,65.740721
2019,35,1,BS,149,Polygon,Sand,0.165687,0.001032,-1.359746,-1.344348,-1.355557,0.001107,8.982562,100.319278,35.969541
2019,35,1,BS,150,Polygon,Sand,0.078428,0.000147,-1.365093,-1.356866,-1.36011,0.000162,31.582622,59.323793,45.760563
2019,35,1,BS,151,Polygon,Macroalgae,0.379183,0.003034,-1.374266,-1.333003,-1.350012,0.003429,4.338009,123.386694,50.397601
2019,35,1,BS,152,Polygon,Macroalgae,0.434775,0.003548,-1.37603,-1.321992,-1.340287,0.00375,39.251532,338.963685,155.642915
2019,35,1,BS,153,Polygon,Live_Encrusting,0.374747,0.005789,-1.367277,-1.311333,-1.334815,0.006551,0.238929,410.271739,91.781115
2019,35,1,BS,154,Polygon,Live_Encrusting,0.306482,0.002431,-1.352668,-1.321992,-1.333519,0.001961,50.761882,277.572446,140.188932
2019,35,1,BS,155,Polygon,Macroalgae,0.122382,0.000342,-1.389669,-1.377936,-1.385319,0.0004,10.457216,98.392118,59.405708
2019,35,1,BS,156,Polygon,Sand,0.045557,0.000018,-1.355291,-1.345692,-1.349343,0.000026,38.212442,54.259811,50.560278
2019,35,1,BS,157,Polygon,Sand,0.613649,0.003188,-1.392564,-1.336069,-1.368393,0.004874,19.006376,549.609282,175.872146
2019,35,1,BS,158,Polygon,Sand,0.387243,0.00518,-1.401424,-1.368736,-1.380619,0.003695,1.718308,162.300123,56.709502
2019,35,1,BS,159,Polygon,Sand,0.151749,0.000578,-1.388629,-1.37373,-1.379776,0.000145,35.644567,90.138905,54.042339
2019,35,1,BS,160,Polygon,Sand,0.109107,0.000682,-1.418165,-1.387079,-1.403733,0.000544,58.593531,193.892097,145.774034
2019,35,1,BS,161,Polygon,Live_Encrusting,0.27995,0.004276,-1.430049,-1.374263,-1.398955,0.004429,36.589219,1952.454313,144.210783
2019,35,1,BS,162,Polygon,Live_Encrusting,0.369662,0.00842,-1.477656,-1.4107,-1.446824,0.008767,15.26359,171.057935,79.295616
2019,35,1,BS,163,Polygon,Live_Encrusting,0.244485,0.003925,-1.414356,-1.386964,-1.398165,0.002942,5.923082,142.369029,59.65954
2019,35,1,BS,164,Polygon,Live_Encrusting,0.097866,0.000385,-1.394122,-1.387328,-1.390166,0.000116,43.209498,55.42533,46.691139
2019,35,1,BS,165,Polygon,Live_Encrusting,0.27717,0.002775,-1.511449,-1.422426,-1.460703,0.002029,40.013585,366.324988,107.147274
2019,35,1,BS,166,Polygon,Live_Porites,0.264156,0.004262,-1.440991,-1.389915,-1.413657,0.00458,17.454614,252.87153,94.525767
2019,35,1,BS,167,Polygon,Live_Massive,0.20356,0.002553,-1.481803,-1.43927,-1.452947,0.002234,7.012576,1175.490722,121.309465
2019,35,1,BS,168,Polygon,Macroalgae,0.267332,0.001585,-1.531865,-1.471335,-1.500965,0.001926,34.983561,284.997021,146.498422
2019,35,1,BS,169,Polygon,Macroalgae,0.231583,0.001419,-1.526713,-1.517111,-1.522926,0.001418,5.028588,71.7839,37.924162
2019,35,1,BS,170,Polygon,Macroalgae,0.174397,0.000744,-1.574613,-1.512621,-1.522069,0.000634,14.164362,229.167878,107.734924
2019,35,1,BS,171,Polygon,Macroalgae,0.08312,0.000475,-1.585753,-1.556221,-1.574163,0.000501,48.007,234.98739,138.646805
2019,35,1,BS,172,Polygon,Macroalgae,0.063168,0.000097,-1.585913,-1.570016,-1.580193,0.000231,177.287552,309.157608,222.19944
2019,35,1,BS,173,Polygon,Macroalgae,0.371789,0.001153,-1.617587,-1.581674,-1.602965,0.001413,38.325479,167.320587,86.276979
2019,35,1,BS,174,Polygon,Macroalgae,2.207252,0.022807,-1.671458,-1.582369,-1.62255,0.026617,1.993149,226.289954,82.296082
2019,35,1,BS,175,Polygon,Macroalgae,0.228635,0.001649,-1.498118,-1.481752,-1.487273,0.00151,2.03682,977.976458,33.277152
2019,35,1,BS,176,Polygon,Live_Porites,1.100073,0.043028,-1.556768,-1.427828,-1.478095,0.04965,5.786708,642.551433,75.06152
2019,35,1,BS,177,Polygon,Live_Encrusting,0.098121,0.00036,-1.48144,-1.476676,-1.479124,0.000087,33.239301,955.793707,62.867255
2019,35,1,BS,178,Polygon,Live_Encrusting,0.163251,0.001634,-1.494843,-1.474252,-1.482501,0.001067,19.494913,2243.427232,47.102973
2019,35,1,BS,179,Polygon,Live_Encrusting,0.066642,0.000233,-1.509039,-1.491034,-1.499249,0.000163,130.13455,207.208037,153.54665
2019,35,1,BS,180,Polygon,Live_Encrusting,0.086579,0.000403,-1.501513,-1.477756,-1.487122,0.000288,34.09196,219.689045,148.870107
2019,35,1,BS,181,Polygon,Live_Encrusting,0.052215,0.00019,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,182,Polygon,Live_Encrusting,0.158121,0.001548,-1.552315,-1.543402,-1.547947,0.000765,13.999939,59.771102,35.209047
2019,35,1,BS,183,Polygon,Live_Encrusting,0.255687,0.001579,-1.540278,-1.510134,-1.534332,0.000549,1.954327,218.807173,65.835669
2019,35,1,BS,184,Polygon,Live_Encrusting,0.718658,0.006858,-1.56426,-1.514979,-1.532709,0.004027,8.612265,2047.946939,51.829909
2019,35,1,BS,185,Polygon,Live_Encrusting,0.113016,0.000807,-1.60493,-1.596332,-1.599964,0.000122,52.328637,87.438917,70.178351
2019,35,1,BS,186,Polygon,Live_Massive,0.475572,0.008847,-1.530993,-1.459838,-1.477181,0.009086,7.893589,690.01044,91.663708
2019,35,1,BS,187,Polygon,Live_Branching,0.159913,0.00127,-1.362538,-1.35426,-1.356114,0.000426,11.642757,3440.7784,47.812482
2019,35,1,BS,188,Polygon,Live_Massive,0.122541,0.001121,-1.426127,-1.403638,-1.41112,0.000818,5.574313,215.585007,71.757869
2019,35,1,BS,189,Polygon,Live_Porites,0.269128,0.003571,-1.461851,-1.412046,-1.427507,0.002991,6.95322,651.862461,97.186423
2019,35,1,BS,190,Polygon,Macroalgae,0.439821,0.003934,-1.464599,-1.424286,-1.454501,0.002692,7.974341,215.226234,60.883799
2019,35,1,BS,191,Polygon,Live_Massive,0.286315,0.005769,-1.312195,-1.272978,-1.287893,0.005646,37.600409,232.55016,89.925722
2019,35,1,BS,192,Polygon,Live_Massive,0.514416,0.007967,-1.367531,-1.294284,-1.328804,0.006583,4.535101,3425.040998,111.804875
2019,35,1,BS,193,Polygon,Live_Massive,0.348627,0.009014,-1.330404,-1.241055,-1.263334,0.010232,31.436298,682.671175,124.890636
2019,35,1,BS,194,Polygon,Macroalgae,0.547657,0.007264,-1.387244,-1.337309,-1.365811,0.005909,11.851572,253.749542,83.306332
2019,35,1,BS,195,Polygon,Live_Massive,0.154385,0.001719,-1.318278,-1.230308,-1.272377,0.002773,38.985407,1050.703367,446.151438
2019,35,1,BS,196,Polygon,Macroalgae,0.115796,0.000387,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,197,Polygon,Macroalgae,0.113976,0.000713,-1.388883,-1.362127,-1.376153,0.000253,215.131389,246.572191,232.517076
2019,35,1,BS,198,Polygon,Macroalgae,0.172421,0.00128,-1.439043,-1.409821,-1.424548,0.000894,84.855565,174.791045,150.074506
2019,35,1,BS,199,Polygon,Live_Massive,0.193552,0.002322,-1.301855,-1.270649,-1.281674,0.001425,25.535035,255.235115,105.322176
2019,35,1,BS,200,Polygon,Live_Massive,0.136531,0.001412,-1.344918,-1.317276,-1.324791,0.00079,11.838566,216.67881,82.659484
2019,35,1,BS,201,Polygon,Live_Massive,0.171883,0.001433,-1.443482,-1.382029,-1.401291,0.00148,74.885222,678.590882,237.608522
2019,35,1,BS,202,Polygon,Live_Encrusting,0.059436,0.000214,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,203,Polygon,Live_Encrusting,0.111887,0.000633,-1.427081,-1.420798,-1.422475,0.000225,8.597829,124.402871,32.015754
2019,35,1,BS,204,Polygon,Macroalgae,0.847249,0.013277,-1.401066,-1.265203,-1.324914,0.011973,1.087854,1107.049163,91.451615
2019,35,1,BS,205,Polygon,Live_Branching,0.302899,0.005873,-1.310818,-1.261381,-1.278993,0.006337,22.422555,387.301042,119.025765
2019,35,1,BS,206,Polygon,Live_Encrusting,0.340261,0.007213,-1.403159,-1.303127,-1.343575,0.009135,9.724972,645.660383,167.922515
2019,35,1,BS,207,Polygon,Live_Encrusting,0.090686,0.000503,-1.310227,-1.297726,-1.30452,0.00027,19.245507,113.389677,79.799158
2019,35,1,BS,208,Polygon,Live_Encrusting,0.171212,0.001005,-1.356668,-1.29223,-1.328235,0.001908,22.850184,690.902522,361.237709
2019,35,1,BS,209,Polygon,Live_Encrusting,0.15109,0.001193,-1.379685,-1.323487,-1.361953,0.001153,34.028308,2200.247512,336.556895
2019,35,1,BS,210,Polygon,Live_Encrusting,0.099445,0.000645,-1.253722,-1.226194,-1.239002,0.000347,56.119346,853.698665,140.967535
2019,35,1,BS,211,Polygon,Live_Encrusting,0.10996,0.000706,-1.342922,-1.325036,-1.339053,0.000423,13.679492,760.866035,61.827643
2019,35,1,BS,212,Polygon,Live_Encrusting,0.154228,0.001778,-1.288311,-1.270038,-1.277606,0.001137,1.435754,150.164445,47.601616
2019,35,1,BS,213,Polygon,Live_Encrusting,0.261713,0.004173,-1.393487,-1.35279,-1.374655,0.003118,4.270848,203.176843,51.060301
2019,35,1,BS,214,Polygon,Macroalgae,0.387496,0.002798,-1.446975,-1.393701,-1.4174,0.000784,5.135907,171.280976,113.542894
2019,35,1,BS,215,Polygon,Live_Encrusting,0.125415,0.000773,-1.357988,-1.338645,-1.345452,0.00056,28.3,174.664762,93.059398
2019,35,1,BS,216,Polygon,Live_Massive,0.177335,0.002143,-1.350645,-1.324302,-1.332813,0.001798,8.926569,184.652967,69.648722
2019,35,1,BS,217,Polygon,Sand,0.16209,0.001016,-1.476703,-1.395474,-1.435742,0.001833,394.608474,607.963625,510.322291
2019,35,1,BS,218,Polygon,Live_Porites,0.701692,0.022895,-1.371209,-1.306777,-1.329949,0.02339,5.133792,273.129681,65.232055
2019,35,1,BS,219,Polygon,Live_Encrusting,0.143451,0.000941,-1.350785,-1.327841,-1.340069,0.000742,98.179194,225.659229,154.410953
2019,35,1,BS,220,Polygon,Live_Encrusting,0.198981,0.001351,-1.326697,-1.312651,-1.320026,0.000765,18.918987,86.294542,68.027147
2019,35,1,BS,221,Polygon,Live_Encrusting,0.112272,0.000583,-1.37634,-1.351588,-1.364625,0.000619,83.90686,229.75951,148.603845
2019,35,1,BS,222,Polygon,Macroalgae,0.488681,0.003106,-1.42511,-1.351416,-1.37485,0.001757,24.808584,1243.190431,193.169612
2019,35,1,BS,223,Polygon,Live_Porites,0.148108,0.001645,-1.364216,-1.339089,-1.34854,0.001328,13.221505,221.009108,99.77887
2019,35,1,BS,224,Polygon,Live_Porites,0.090516,0.000557,-1.378986,-1.369002,-1.374075,0.00014,88.241927,99.804964,92.305688
2019,35,1,BS,225,Polygon,Macroalgae,1.345883,0.015416,-1.420918,-1.340482,-1.381804,0.013875,4.04641,526.851812,83.862479
2019,35,1,BS,226,Polygon,Rubble,0.785857,0.014418,-1.416634,-1.361044,-1.384616,0.015502,3.89459,5150.168293,76.771463
2019,35,1,BS,227,Polygon,Rubble,0.295534,0.0041,-1.396285,-1.360581,-1.383228,0.003853,12.239068,622.041977,91.11544
2019,35,1,BS,228,Polygon,Rubble,0.134084,0.001257,-1.412078,-1.397197,-1.403814,0.000993,15.630882,80.843901,50.575233
2019,35,1,BS,229,Polygon,Macroalgae,0.58284,0.005217,-1.362244,-1.330801,-1.340345,0.003968,10.577948,1313.461422,64.311903
2019,35,1,BS,230,Polygon,Macroalgae,0.092444,0.000521,-1.388639,-1.361361,-1.374838,0.000489,26.814409,199.95076,115.051442
2019,35,1,BS,231,Polygon,Macroalgae,0.092673,0.000377,-1.384702,-1.367963,-1.374455,0.000392,51.80195,134.891827,93.14031
2019,35,1,BS,232,Polygon,Rubble,0.668502,0.006142,-1.396175,-1.321957,-1.346998,0.005025,5.12918,280.193908,77.271149
2019,35,1,BS,233,Polygon,Live_Encrusting,0.28093,0.004285,-1.37656,-1.290113,-1.327222,0.005201,23.259525,584.168259,252.514013
2019,35,1,BS,234,Polygon,Sand,0.088092,0.000366,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,235,Polygon,Rubble,0.065482,0.0003,-1.373537,-1.372648,-1.372909,0.000117,0.363249,11.134834,6.612469
2019,35,1,BS,236,Polygon,Macroalgae,0.172108,0.001293,-1.30694,-1.278934,-1.297019,0.000727,47.951045,182.877814,109.40835
2019,35,1,BS,237,Polygon,Live_SubMassive,0.232389,0.003611,-1.274246,-1.14983,-1.185977,0.006471,39.768107,3019.751131,566.845294
2019,35,1,BS,238,Polygon,Macroalgae,0.177865,0.001883,-1.25901,-1.12123,-1.213015,0.005807,32.923818,10000,856.11635
2019,35,1,BS,239,Polygon,Rubble,0.847658,0.02855,-1.364028,-1.143919,-1.283162,0.042479,8.559901,3092.405075,237.079248
2019,35,1,BS,240,Polygon,Live_Massive,1.13147,0.072274,-1.27494,-1.077941,-1.139673,0.114929,3.149193,10000,270.296634
2019,35,1,BS,241,Polygon,Macroalgae,0.123503,0.000771,-1.453956,-1.393915,-1.419889,0.001699,44.841759,371.275036,241.529678
2019,35,1,BS,242,Polygon,Macroalgae,0.140415,0.000681,-1.436204,-1.4185,-1.432084,0.000714,1.153732,133.744268,65.475086
2019,35,1,BS,243,Polygon,Macroalgae,1.061082,0.012682,-1.485671,-1.383775,-1.427969,0.012823,7.85742,601.759231,80.481186
2019,35,1,BS,244,Polygon,Macroalgae,0.161428,0.000779,-1.427964,-1.403586,-1.414523,0.000327,35.719508,10000,271.567326
2019,35,1,BS,245,Polygon,Macroalgae,0.065733,0.000236,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,246,Polygon,Live_Encrusting,0.089129,0.000501,-1.410251,-1.402177,-1.405915,0.000192,17.358694,65.019778,48.834928
2019,35,1,BS,247,Polygon,Sand,0.35733,0.003479,-1.443699,-1.408435,-1.430357,0.003095,11.736735,258.555224,86.170861
2019,35,1,BS,248,Polygon,Macroalgae,0.136031,0.00066,-1.504234,-1.498574,-1.502172,0.000472,10.330455,108.549198,30.000735
2019,35,1,BS,249,Polygon,Dead_Branching,0.224172,0.001878,-1.482759,-1.411288,-1.45255,0.00376,22.763345,321.72599,199.47964
2019,35,1,BS,250,Polygon,Dead_Branching,0.080885,0.000188,-1.428812,-1.407815,-1.416077,0.000337,96.708501,286.465305,156.991409
2019,35,1,BS,251,Polygon,Dead_Branching,0.634856,0.008044,-1.487362,-1.377892,-1.419929,0.011154,34.140262,458.026227,168.694039
2019,35,1,BS,252,Polygon,Live_Encrusting,0.139979,0.001325,-1.360242,-1.289902,-1.3105,0.001243,15.14816,5727.476322,407.933411
2019,35,1,BS,253,Polygon,Sand,0.736597,0.010036,-1.527318,-1.45199,-1.504552,0.01111,7.745675,1823.807198,93.767503
2019,35,1,BS,254,Polygon,Sand,0.103452,0.000371,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,255,Polygon,Sand,0.105457,0.000626,-1.409339,-1.379578,-1.393971,0.000283,180.084373,867.143077,281.088586
2019,35,1,BS,256,Polygon,Live_Encrusting,0.148817,0.001299,-1.367363,-1.335714,-1.347375,0.000593,22.221961,214.081589,115.704453
2019,35,1,BS,257,Polygon,Live_Encrusting,0.540533,0.008905,-1.35796,-1.291473,-1.322085,0.008602,7.406083,3421.765522,111.778353
2019,35,1,BS,258,Polygon,Sand,0.083294,0.000297,-1.354136,-1.342723,-1.349141,0.000149,63.330202,97.150536,86.752407
2019,35,1,BS,259,Polygon,Sand,0.394709,0.004826,-1.493292,-1.409161,-1.461609,0.006828,12.678579,1374.3218,325.742598
2019,35,1,BS,260,Polygon,Macroalgae,0.102474,0.000505,-1.359865,-1.344394,-1.351072,0.000226,35.360832,121.731944,97.941604
2019,35,1,BS,261,Polygon,Sand,0.084898,0.000421,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2019,35,1,BS,262,Polygon,Sand,0.111938,0.000497,-1.36337,-1.348098,-1.355905,0.000149,106.619647,117.148631,112.1999
2019,35,1,BS,263,Polygon,Macroalgae,3.083874,0.076729,-1.459731,-1.267955,-1.357355,0.089705,1.000166,477.715466,95.966117
2019,35,1,BS,264,Polygon,Macroalgae,0.165462,0.000987,-1.465727,-1.436934,-1.451248,0.001061,46.740708,130.230206,99.441045
2019,35,1,BS,265,Polygon,Macroalgae,0.073229,0.000246,-1.458589,-1.444112,-1.451725,0.0002,2.409453,104.174533,62.596346
2019,35,1,BS,266,Polygon,Sand,0.232314,0.001295,-1.461023,-1.41788,-1.439605,0.001695,12.776736,213.351352,98.666144
