Year,hum_dist,site,ppq,digitizer,OBJECTID *,SHAPE *,Benthic_Morphology,SHAPE_Length,SHAPE_Area,Z_Min,Z_Max,Z_Mean,SArea,Min_Slope,Max_Slope,Avg_Slope
2017,Very Low,15,3,BS,250,Polygon,Dead_Foliose,0.35212,0.007244,4.959835,5.101888,4.990328,0.010311,15.382023,3075.034638,435.392353
2017,Very Low,15,3,BS,251,Polygon,Live_SubMassive,0.211217,0.002601,4.786251,4.815526,4.803339,0.001844,0.166389,588.014545,68.99084
2017,Very Low,15,3,BS,252,Polygon,Dead_Foliose,1.439253,0.082847,4.891992,5.201387,5.038774,0.225893,10.959101,10000,580.890142
2017,Very Low,15,3,BS,253,Polygon,Dead_Foliose,0.277975,0.001864,4.853828,4.893532,4.874429,0.000899,10.130444,169.968523,77.946421
2017,Very Low,15,3,BS,254,Polygon,Dead_Foliose,1.508085,0.070188,4.389266,4.789528,4.58776,0.202182,14.910812,10000,777.714194
2017,Very Low,15,3,BS,255,Polygon,Dead_Foliose,3.038366,0.1532,4.751724,5.086333,4.930366,0.266494,4.664091,10000,279.488405
2017,Very Low,15,3,BS,256,Polygon,Dead_Foliose,0.499648,0.008859,4.720493,4.886585,4.791661,0.018116,26.897655,10000,369.176335
2017,Very Low,15,3,BS,257,Polygon,Live_SubMassive,0.232254,0.003486,4.697453,5.066814,4.865247,0.022157,23.711938,2624.345276,1576.558224
2017,Very Low,15,3,BS,258,Polygon,Live_SubMassive,0.199838,0.001555,5.025767,5.106524,5.089056,0.000844,5.656587,1186.925468,135.099251
2017,Very Low,15,3,BS,259,Polygon,Live_SubMassive,0.093947,0.000551,5.100801,5.106564,5.103312,0.000112,41.381936,59.186892,50.600908
2017,Very Low,15,3,BS,260,Polygon,Live_SubMassive,0.058656,0.000238,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very Low,15,3,BS,261,Polygon,Dead_Massive,1.186576,0.062022,4.740139,5.140491,4.983046,0.173123,7.733505,4651.059291,583.573387
2017,Very Low,15,3,BS,262,Polygon,Live_Porites,0.38877,0.010677,4.871034,4.947793,4.908757,0.011947,9.962513,829.032679,69.844288
2017,Very Low,15,3,BS,263,Polygon,Live_Porites,1.311885,0.071067,4.983928,5.186177,5.130838,0.092472,11.312219,10000,208.728156
2017,Very Low,15,3,BS,264,Polygon,Live_SubMassive,0.173635,0.001914,4.858382,4.901683,4.875344,0.001081,43.195839,209.745063,95.221645
2017,Very Low,15,3,BS,265,Polygon,Live_Encrusting,0.360003,0.008619,4.719326,4.962812,4.785939,0.01801,13.170538,10000,493.855874
2017,Very Low,15,3,BS,266,Polygon,Live_Encrusting,0.197935,0.002752,4.648942,4.69413,4.669257,0.002588,44.584826,727.649135,122.225616
2017,Very Low,15,3,BS,267,Polygon,Live_Encrusting,0.290798,0.004429,4.722846,4.77067,4.735475,0.003835,6.903537,800.596211,74.436459
2017,Very Low,15,3,BS,268,Polygon,Live_Encrusting,0.275024,0.002437,5.004016,5.040573,5.016554,0.001522,7.716283,951.766483,77.417142
2017,Very Low,15,3,BS,269,Polygon,Live_Encrusting,0.293915,0.005258,4.842891,4.897807,4.853579,0.004152,4.299562,533.625677,91.451493
2017,Very Low,15,3,BS,270,Polygon,Dead_Foliose,0.374281,0.006962,4.838807,4.895325,4.856904,0.006126,3.824377,384.034757,85.08601
2017,Very Low,15,3,BS,271,Polygon,Live_Branching,0.090049,0.000564,4.86181,4.870617,4.866742,0.000126,65.886861,87.843239,77.444611
2017,Very Low,15,3,BS,272,Polygon,Live_Encrusting,0.194934,0.001949,4.765592,4.778024,4.771257,0.000862,11.996149,445.451977,38.106441
2017,Very Low,15,3,BS,273,Polygon,Live_Encrusting,0.135348,0.000987,4.891803,4.910429,4.901387,0.00049,47.869215,93.85803,71.271387
2017,Very Low,15,3,BS,274,Polygon,Live_Encrusting,0.246801,0.001972,4.747624,4.780489,4.768869,0.000987,11.043356,491.688711,108.904728
2017,Very Low,15,3,BS,275,Polygon,Dead_Foliose,0.881873,0.044005,4.727824,4.964144,4.787647,0.069436,0.990409,2993.956801,310.539064
2017,Very Low,15,3,BS,276,Polygon,Dead_Foliose,0.358463,0.003232,4.665811,5.074408,4.867577,0.044329,9.065473,2896.837992,2152.010257
2017,Very Low,15,3,BS,277,Polygon,Live_Porites,0.927476,0.0287,4.700794,4.920815,4.832909,0.03798,7.605037,4760.146948,155.156892
2017,Very Low,15,3,BS,278,Polygon,Live_Porites,0.733932,0.023315,4.871986,5.003716,4.96182,0.029924,4.900778,10000,124.486886
2017,Very Low,15,3,BS,279,Polygon,Live_Porites,0.264726,0.004045,4.935031,4.978662,4.96157,0.004942,9.343468,483.40877,81.604714
2017,Very Low,15,3,BS,280,Polygon,Live_Porites,0.12281,0.001048,4.904483,4.961979,4.937032,0.002275,40.829368,851.38103,262.633171
2017,Very Low,15,3,BS,281,Polygon,Live_SubMassive,0.242207,0.00165,4.848846,4.935949,4.907333,0.002158,39.160561,1199.682967,359.774266
2017,Very Low,15,3,BS,282,Polygon,Dead_Massive,0.077041,0.000124,4.929908,4.959371,4.945915,0.000498,243.065206,893.671474,439.693101
2017,Very Low,15,3,BS,283,Polygon,Dead_Massive,2.126267,0.108504,4.631306,5.029202,4.930381,0.176179,4.90091,4309.139108,322.653856
2017,Very Low,15,3,BS,284,Polygon,Dead_Massive,2.073235,0.089431,4.404296,4.978014,4.817363,0.185315,5.354841,10000,650.856349
2017,Very Low,15,3,BS,285,Polygon,Live_Branching,0.146575,0.001442,4.2628,4.279924,4.271439,0.001423,4.19183,91.835932,43.87999
2017,Very Low,15,3,BS,286,Polygon,Dead_Foliose,1.344105,0.086284,4.242407,4.421065,4.319736,0.132379,5.795184,10000,200.895408
2017,Very Low,15,3,BS,287,Polygon,Dead_Foliose,1.866135,0.084957,4.207818,4.335632,4.266316,0.110165,4.173106,603.339925,98.826408
2017,Very Low,15,3,BS,288,Polygon,Dead_Foliose,0.783179,0.025231,4.252576,4.364007,4.29796,0.037812,7.273545,1338.088686,221.071225
2017,Very Low,15,3,BS,289,Polygon,Dead_Foliose,0.564013,0.019944,4.305123,4.660356,4.375105,0.036311,4.255828,1909.538354,535.237703
2017,Very Low,15,3,BS,290,Polygon,Live_Porites,0.199612,0.002772,4.344364,4.376288,4.355965,0.003379,25.3836,214.262425,70.598555
2017,Very Low,15,3,BS,291,Polygon,Dead_Massive,2.839364,0.128766,4.233928,4.597664,4.371675,0.223123,2.846163,10000,301.611071
2017,Very Low,15,3,BS,292,Polygon,Live_SubMassive,0.142099,0.001108,4.353934,4.380167,4.370205,0.00154,12.293161,230.333809,103.332894
2017,Very Low,15,3,BS,293,Polygon,Dead_Massive,1.500064,0.039099,4.193171,4.434923,4.31416,0.069546,5.686319,7533.14084,259.674287
2017,Very Low,15,3,BS,294,Polygon,Live_Encrusting,0.22,0.001791,4.496455,4.549126,4.527809,0.002617,42.38142,311.647153,122.250097
2017,Very Low,15,3,BS,295,Polygon,Live_Encrusting,0.181321,0.001678,4.440793,4.559247,4.480285,0.006079,7.893805,846.126189,517.560911
2017,Very Low,15,3,BS,296,Polygon,Live_Encrusting,0.185097,0.001556,4.409407,4.532242,4.441807,0.003461,36.881694,615.613304,330.789652
2017,Very Low,15,3,BS,297,Polygon,Dead_Massive,0.076023,0.000046,4.644602,4.860031,4.712612,0.000305,74.292724,1566.25461,1048.566192
2017,Very Low,15,3,BS,298,Polygon,Dead_Massive,0.814157,0.022092,4.356599,4.909257,4.692116,0.105152,9.530636,3798.998151,835.650442
2017,Very Low,15,3,BS,299,Polygon,Live_Foliose,0.074338,0.000191,4.59963,4.644602,4.620453,0.000653,202.980559,375.716854,344.912585
2017,Very Low,15,3,BS,300,Polygon,Live_Foliose,4.066446,0.160741,4.386297,4.792498,4.579731,0.347331,7.122127,10000,395.494868
2017,Very Low,15,3,BS,301,Polygon,Live_Foliose,0.749345,0.011656,4.387169,4.707785,4.52509,0.043432,12.804394,2109.854808,722.723883
2017,Very Low,15,3,BS,302,Polygon,Live_Foliose,0.338669,0.005444,4.593314,4.682624,4.636147,0.008426,8.811328,8400.38424,271.609971
2017,Very Low,15,3,BS,303,Polygon,Live_SubMassive,0.456217,0.005491,4.709887,4.800059,4.761246,0.008736,32.328814,716.666905,247.361654
2017,Very Low,15,3,BS,304,Polygon,Live_SubMassive,0.073873,0.000242,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very Low,15,3,BS,305,Polygon,Live_SubMassive,0.08618,0.000466,4.71233,4.726694,4.719392,0.000182,111.662711,144.083404,131.738736
2017,Very Low,15,3,BS,306,Polygon,Live_Massive,0.194024,0.002525,4.530538,4.57116,4.546254,0.001934,33.477772,413.839739,150.768234
2017,Very Low,15,3,BS,307,Polygon,Live_Massive,0.183687,0.002292,4.623641,4.6405,4.631481,0.001179,13.854399,48.398951,37.595453
2017,Very Low,15,3,BS,308,Polygon,Dead_Tabulate,0.809684,0.027665,4.875755,5.137892,5.075618,0.038375,5.335647,1962.691112,281.020111
2017,Very Low,15,3,BS,309,Polygon,Dead_Massive,1.096645,0.067304,4.73055,4.940224,4.87473,0.097257,10.498569,10000,159.138303
2017,Very Low,5,1,BS,1,Polygon,Live_Massive,0.871967,0.045991,4.733106,4.844089,4.799075,0.053555,17.568902,8954.783403,87.007734
2017,Very Low,5,1,BS,2,Polygon,Live_SubMassive,0.943992,0.011962,4.483549,4.768082,4.674338,0.014672,10.420755,10000,348.579964
2017,Very Low,5,1,BS,3,Polygon,Dead_Foliose,0.979435,0.04999,4.616005,4.724732,4.665,0.05687,2.218309,281.81915,82.956283
2017,Very Low,5,1,BS,4,Polygon,Live_SubMassive,0.548639,0.005325,4.55967,4.63627,4.608863,0.005516,36.335108,3275.960728,273.982027
2017,Very Low,5,1,BS,5,Polygon,Live_SubMassive,0.132957,0.000789,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very Low,5,1,BS,6,Polygon,Live_SubMassive,0.081309,0.000391,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very Low,5,1,BS,7,Polygon,Live_SubMassive,0.106601,0.00071,4.700171,4.746018,4.72516,0.000564,19.535731,6271.312318,556.037123
2017,Very Low,5,1,BS,8,Polygon,Macroalgae,0.241186,0.001679,4.729675,4.771942,4.745206,0.001423,23.629148,1571.291388,126.684817
2017,Very Low,5,1,BS,9,Polygon,Macroalgae,1.182611,0.031472,4.460822,4.663785,4.547906,0.048911,7.90236,7613.01751,287.583527
2017,Very Low,5,1,BS,10,Polygon,Macroalgae,0.294601,0.0039,4.488708,4.677111,4.567764,0.008498,17.986124,1044.337705,621.345333
2017,Very Low,5,1,BS,11,Polygon,Macroalgae,0.04781,0.000149,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very Low,5,1,BS,12,Polygon,Macroalgae,0.303878,0.002454,4.482357,4.506215,4.49443,0.001046,38.019295,84.142043,55.804144
2017,Very Low,5,1,BS,13,Polygon,Macroalgae,0.270204,0.00275,4.507417,4.53528,4.528181,0.001465,2.220004,167.959101,47.832941
2017,Very Low,5,1,BS,14,Polygon,Macroalgae,0.500497,0.01097,4.408758,4.443403,4.432266,0.00927,4.537107,378.332095,52.58116
2017,Very Low,5,1,BS,15,Polygon,Macroalgae,0.610335,0.007262,4.398181,4.456589,4.433413,0.004759,2.765728,139.559581,68.295617
2017,Very Low,5,1,BS,16,Polygon,Macroalgae,0.11194,0.000505,4.431446,4.443252,4.437016,0.000208,61.14145,98.021346,76.11136
2017,Very Low,5,1,BS,17,Polygon,Macroalgae,0.110725,0.000515,4.368523,4.387726,4.376415,0.000193,110.800212,366.759998,158.096225
2017,Very Low,5,1,BS,18,Polygon,Live_Encrusting,0.237107,0.003495,4.430902,4.473137,4.456598,0.003363,7.206614,142.26841,86.506572
2017,Very Low,5,1,BS,19,Polygon,Dead_Branching,0.757719,0.029336,4.307723,4.564578,4.486754,0.062568,22.723089,10000,406.854539
2017,Very Low,5,1,BS,20,Polygon,Macroalgae,0.262041,0.002376,4.273511,4.40948,4.334976,0.00583,112.510696,891.646656,604.01457
2017,Very Low,5,1,BS,21,Polygon,Rubble,0.26437,0.004083,4.196866,4.27108,4.220694,0.0042,21.624416,811.792591,202.072982
2017,Very Low,5,1,BS,22,Polygon,Macroalgae,0.24456,0.00164,4.466541,4.565016,4.504821,0.002609,143.048846,768.755707,436.074589
2017,Very Low,5,1,BS,23,Polygon,Live_SubMassive,1.086743,0.021741,4.643939,4.746234,4.706705,0.024174,5.85834,10000,130.874013
2017,Very Low,5,1,BS,24,Polygon,Macroalgae,0.275315,0.003811,4.473044,4.558619,4.51188,0.005109,70.935794,4223.121731,260.7137
2017,Very Low,5,1,BS,25,Polygon,Dead_Branching,1.252326,0.073512,4.383029,4.56956,4.468532,0.098534,4.640201,3782.991145,126.503566
2017,Very Low,5,1,BS,26,Polygon,Dead_Foliose,0.598229,0.019638,4.394661,4.47695,4.420266,0.022595,20.192822,10000,120.794193
2017,Very Low,5,1,BS,27,Polygon,Live_Encrusting,0.080056,0.000434,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very Low,5,1,BS,28,Polygon,Macroalgae,0.061389,0.000239,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very Low,5,1,BS,29,Polygon,Live_Encrusting,0.249751,0.002552,4.192171,4.345104,4.234398,0.005809,10.021736,1522.451183,833.808673
2017,Very Low,5,1,BS,30,Polygon,Macroalgae,0.470112,0.003726,4.510743,4.572647,4.541341,0.002107,59.460671,306.666336,200.162647
2017,Very Low,5,1,BS,31,Polygon,Macroalgae,0.140012,0.000806,4.649394,4.660017,4.655552,0.000133,64.910956,103.586617,87.715071
2017,Very Low,5,1,BS,32,Polygon,Macroalgae,0.417043,0.002542,4.557407,4.69112,4.640326,0.001802,56.466426,577.619341,294.911073
2017,Very Low,5,1,BS,33,Polygon,Macroalgae,0.833303,0.009958,4.338663,4.649145,4.518528,0.019583,35.851175,1717.656308,906.501777
2017,Very Low,5,1,BS,34,Polygon,Macroalgae,0.177315,0.001034,4.587038,4.626622,4.609971,0.001224,21.337523,96.931601,62.586869
2017,Very Low,5,1,BS,35,Polygon,Macroalgae,0.077046,0.000276,4.57759,4.598853,4.586591,0.000323,25.514977,136.514459,82.845342
2017,Very Low,5,1,BS,36,Polygon,Macroalgae,1.341426,0.023766,4.196515,4.473579,4.353994,0.041393,8.688141,2262.891227,323.776222
2017,Very Low,5,1,BS,37,Polygon,Macroalgae,0.077253,0.000411,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very Low,5,1,BS,38,Polygon,Macroalgae,0.718964,0.003486,4.398876,4.440101,4.422386,0.000778,33.798444,144.659883,100.956123
2017,Very Low,5,1,BS,39,Polygon,Macroalgae,0.194945,0.000821,4.371918,4.396172,4.385393,0.000377,27.514184,9745.077442,110.726629
2017,Very Low,5,1,BS,40,Polygon,Macroalgae,0.197157,0.000897,4.365149,4.446278,4.419784,0.00211,46.32078,633.492133,296.699386
2017,Very Low,5,1,BS,41,Polygon,Macroalgae,0.175322,0.00088,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very Low,5,1,BS,42,Polygon,Macroalgae,0.087122,0.000459,4.358392,4.41313,4.382413,0.001034,187.988624,221.852814,202.429929
2017,Very Low,5,1,BS,43,Polygon,Macroalgae,0.298143,0.002225,4.400989,4.447013,4.433792,0.002796,8.541127,257.13743,80.488907
2017,Very Low,5,1,BS,44,Polygon,Macroalgae,0.203189,0.001601,4.339104,4.356272,4.349322,0.000876,22.911727,136.118332,75.143163
2017,Very Low,5,1,BS,45,Polygon,Macroalgae,0.047931,0.000085,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very Low,5,1,BS,46,Polygon,Live_SubMassive,0.306838,0.004209,4.219886,4.372299,4.274475,0.006445,21.752782,562.682697,198.516011
2017,Very Low,5,1,BS,47,Polygon,Live_SubMassive,1.235002,0.019189,4.366275,4.448946,4.417204,0.021332,9.373321,6253.604379,79.066643
2017,Very Low,5,1,BS,48,Polygon,Live_SubMassive,0.145792,0.001142,4.39695,4.413993,4.407838,0.000665,27.53272,156.989421,68.543374
2017,Very Low,5,1,BS,49,Polygon,Live_Encrusting,0.094885,0.000592,4.582268,4.592154,4.588196,0.000364,11.249846,63.168901,29.033034
2017,Very Low,5,1,BS,50,Polygon,Live_Encrusting,0.094565,0.000551,4.594115,4.603235,4.599494,0.000594,17.70825,81.894064,39.540228
2017,Very Low,5,1,BS,51,Polygon,Macroalgae,0.160531,0.000986,4.46848,4.508702,4.481168,0.000813,41.817589,520.591089,224.27712
2017,Very Low,5,1,BS,52,Polygon,Macroalgae,0.10606,0.000579,4.558418,4.586934,4.564306,0.000719,2.736243,238.12821,80.341145
2017,Very Low,5,1,BS,53,Polygon,Macroalgae,1.213963,0.016999,4.374829,4.607,4.478734,0.040863,9.879204,1046.241862,371.990148
2017,Very Low,5,1,BS,54,Polygon,Macroalgae,0.089121,0.000451,4.4208,4.427599,4.424557,0.000476,7.029856,134.268629,29.635242
2017,Very Low,5,1,BS,55,Polygon,Macroalgae,0.125318,0.000688,4.358223,4.42032,4.386012,0.001482,61.83807,347.947736,216.774881
2017,Very Low,5,1,BS,56,Polygon,Macroalgae,0.12428,0.000655,4.3756,4.387963,4.381221,0.000716,0,99.355427,40.053498
2017,Very Low,5,1,BS,57,Polygon,Dead_Branching,0.032567,0.000015,4.427321,4.443931,4.435617,0.00003,152.395629,191.512077,175.930855
2017,Very Low,5,1,BS,58,Polygon,Dead_Branching,0.055861,0.000021,4.385712,4.405566,4.39114,0.000074,141.587375,618.173469,394.476303
2017,Very Low,5,1,BS,59,Polygon,Dead_Branching,2.249625,0.086375,4.324527,4.638394,4.539622,0.153033,7.112067,9661.491402,238.827931
2017,Very Low,5,1,BS,60,Polygon,Dead_Branching,0.558842,0.004995,4.385916,4.460526,4.422885,0.007504,20.271321,552.520935,151.897285
2017,Very Low,5,1,BS,61,Polygon,Dead_Branching,0.112467,0.000539,4.415223,4.557405,4.484333,0.003432,183.240004,822.679699,660.758904
2017,Very Low,5,1,BS,62,Polygon,Dead_Branching,0.396295,0.005661,4.3773,4.443931,4.394395,0.007482,9.586276,311.79707,97.377214
2017,Very Low,5,1,BS,63,Polygon,Dead_Branching,1.759513,0.058914,4.285757,4.453203,4.387146,0.082421,3.257542,600.119064,125.95235
2017,Very Low,5,1,BS,64,Polygon,Live_SubMassive,0.598214,0.018373,4.423284,4.515642,4.473157,0.024392,19.130066,402.917052,118.065305
2017,Very Low,5,1,BS,65,Polygon,Macroalgae,0.079291,0.000314,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very Low,5,1,BS,66,Polygon,Macroalgae,0.252586,0.001894,4.450035,4.462103,4.456675,0.000686,22.584784,78.277519,53.969598
2017,Very Low,5,1,BS,67,Polygon,Macroalgae,0.215006,0.001834,4.412189,4.456329,4.432546,0.001281,11.33757,277.026614,101.902465
2017,Very Low,5,1,BS,68,Polygon,Macroalgae,0.464756,0.004468,4.451737,4.472928,4.460392,0.002566,5.003931,88.358556,34.485251
2017,Very Low,5,1,BS,69,Polygon,Macroalgae,1.113223,0.008851,4.354744,4.494961,4.420082,0.007563,13.516821,884.184319,328.604888
2017,Very Low,5,1,BS,70,Polygon,Macroalgae,2.069956,0.053984,4.302051,4.504832,4.377792,0.078186,11.442882,2345.350977,186.800433
2017,Very Low,5,1,BS,71,Polygon,Dead_Branching,0.69368,0.019392,4.297274,4.406016,4.362666,0.023252,9.08773,434.693608,102.004878
2017,Very Low,5,1,BS,72,Polygon,Macroalgae,0.553338,0.005773,4.38513,4.492452,4.45875,0.006586,9.927978,360.196947,113.490866
2017,Very Low,5,1,BS,73,Polygon,Macroalgae,0.396079,0.002807,4.472512,4.498132,4.489093,0.002,5.185864,222.062574,47.728835
2017,Very Low,5,1,BS,74,Polygon,Live_SubMassive,7.731289,0.10681,3.960822,4.504638,4.309261,0.124294,3.427525,10000,224.536953
2017,Very Low,5,1,BS,75,Polygon,Live_SubMassive,0.086288,0.000508,4.162923,4.174255,4.168913,0.000225,42.863812,61.85139,51.804879
2017,Very Low,5,1,BS,76,Polygon,Live_SubMassive,0.230832,0.002996,4.309459,4.376823,4.362525,0.002972,10.919443,817.706509,216.882789
2017,Very Low,5,1,BS,77,Polygon,Live_Massive,0.224843,0.002876,4.25836,4.362212,4.321165,0.004827,11.132579,1634.609856,407.538973
2017,Very Low,5,1,BS,78,Polygon,Live_Massive,0.337117,0.004156,4.287262,4.370531,4.333397,0.00393,32.688614,330.290195,110.097156
2017,Very Low,5,1,BS,79,Polygon,Macroalgae,0.50597,0.004402,4.384083,4.473835,4.425432,0.002773,6.493376,263.663804,106.904743
2017,Very Low,5,1,BS,80,Polygon,Macroalgae,0.06328,0.000257,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very Low,5,1,BS,81,Polygon,Macroalgae,0.173805,0.001034,4.359693,4.365765,4.362422,0.000326,21.467514,53.296449,37.989244
2017,Very Low,5,1,BS,82,Polygon,Macroalgae,0.81102,0.01132,4.044536,4.453276,4.217756,0.042884,11.073023,10000,1019.717215
2017,Very Low,5,1,BS,83,Polygon,Live_Encrusting,0.508446,0.0114,4.025012,4.230595,4.092786,0.027544,11.975413,10000,807.274754
2017,Very Low,5,1,BS,84,Polygon,Macroalgae,0.669562,0.007505,4.342476,4.450234,4.389778,0.007781,51.706032,1456.966893,150.813252
2017,Very Low,5,1,BS,85,Polygon,Macroalgae,0.832056,0.009821,4.378661,4.565442,4.455433,0.015943,17.573094,2271.562797,285.067461
2017,Very Low,5,1,BS,86,Polygon,Macroalgae,0.636572,0.007413,4.417295,4.516182,4.472468,0.005965,5.157722,853.854333,88.055054
2017,Very Low,5,1,BS,87,Polygon,Macroalgae,0.938881,0.013449,4.361355,4.499806,4.442428,0.018254,0.801489,720.535648,142.468334
2017,Very Low,5,1,BS,88,Polygon,Live_SubMassive,0.141707,0.001124,4.380414,4.394756,4.387546,0.00126,23.464158,70.004168,49.996946
2017,Very Low,5,1,BS,89,Polygon,Live_SubMassive,0.122565,0.000879,4.46556,4.571816,4.516307,0.001958,276.072509,768.581651,464.334965
2017,Very Low,5,1,BS,90,Polygon,Live_SubMassive,0.556048,0.007148,4.504375,4.603411,4.575972,0.006976,5.527045,1201.58889,205.460987
2017,Very Low,5,1,BS,91,Polygon,Live_SubMassive,0.541756,0.006966,4.484079,4.590104,4.546372,0.007673,15.443113,622.329471,228.657491
2017,Very Low,5,1,BS,92,Polygon,Macroalgae,0.415869,0.003482,4.350675,4.415797,4.369996,0.00307,13.191869,301.729233,95.958197
2017,Very Low,5,1,BS,93,Polygon,Macroalgae,0.590832,0.009146,4.366162,4.487291,4.438237,0.011501,10.167723,2876.887843,209.447054
2017,Very Low,5,1,BS,94,Polygon,Macroalgae,0.157167,0.000703,4.408508,4.435296,4.421695,0.000314,81.141291,140.003342,124.24268
2017,Very Low,5,1,BS,95,Polygon,Macroalgae,0.125767,0.000659,4.379292,4.403176,4.39177,0.000327,123.712179,151.264224,141.435414
2017,Very Low,5,1,BS,96,Polygon,Macroalgae,0.157322,0.000973,4.442143,4.459209,4.449844,0.000419,15.612457,316.54471,81.822194
2017,Very Low,5,1,BS,97,Polygon,Macroalgae,0.33245,0.003606,4.43595,4.520066,4.472329,0.002688,35.288703,518.481917,147.371512
2017,Very Low,5,1,BS,98,Polygon,Macroalgae,0.33233,0.002069,4.259801,4.486006,4.394976,0.00602,37.63859,1442.616268,684.833688
2017,Very Low,5,1,BS,99,Polygon,Macroalgae,0.540482,0.005435,4.25139,4.45748,4.331106,0.00873,5.697116,5065.426402,505.434832
2017,Very Low,5,1,BS,100,Polygon,Live_SubMassive,0.250297,0.003712,4.364912,4.520483,4.465669,0.010062,51.306727,1460.161488,669.714112
2017,Very Low,5,1,BS,101,Polygon,Live_Encrusting,0.668392,0.010645,4.269911,4.355251,4.303574,0.011716,13.233669,1208.645889,191.959688
2017,Very Low,5,1,BS,102,Polygon,Live_Encrusting,0.097112,0.000661,4.259343,4.263525,4.26088,0.000326,12.046266,47.970035,22.853668
2017,Very Low,5,1,BS,103,Polygon,Live_Massive,0.787248,0.037304,4.330331,4.4828,4.45628,0.04273,1.69754,10000,147.738488
2017,Very Low,5,1,BS,104,Polygon,Live_SubMassive,0.262586,0.004659,4.413204,4.482852,4.457559,0.004613,14.578204,352.460764,112.446257
2017,Very Low,5,1,BS,105,Polygon,Macroalgae,0.10843,0.000392,4.465624,4.483664,4.478615,0.000245,45.506604,101.034529,65.582645
2017,Very Low,5,1,BS,106,Polygon,Macroalgae,0.085417,0.000254,4.457129,4.47407,4.467534,0.000287,8.775096,87.757685,49.784761
2017,Very Low,5,1,BS,107,Polygon,Dead_Branching,0.855368,0.017392,4.383108,4.488167,4.444651,0.026117,8.058097,353.76398,145.784927
2017,Very Low,5,1,BS,108,Polygon,Dead_Branching,0.814227,0.038606,4.302281,4.420238,4.371087,0.047201,4.570813,1627.730725,95.407509
2017,Very Low,5,1,BS,109,Polygon,Dead_Branching,0.739589,0.031549,4.2554,4.380469,4.338439,0.044567,14.695088,1041.475414,166.595675
2017,Very Low,5,1,BS,110,Polygon,Dead_Branching,1.501288,0.067121,4.179048,4.512777,4.389654,0.101087,9.887554,10000,200.048699
2017,Very Low,5,1,BS,111,Polygon,Live_Massive,0.63201,0.013598,4.262494,4.370811,4.320291,0.018831,14.999574,620.15085,135.142515
2017,Very Low,5,1,BS,112,Polygon,Macroalgae,0.312506,0.004664,4.340278,4.428685,4.395256,0.009037,21.247291,1250.685335,324.930641
2017,Very Low,5,1,BS,113,Polygon,Macroalgae,0.890366,0.028217,4.231237,4.433146,4.318854,0.039972,4.525789,865.621408,185.092664
2017,Very Low,5,1,BS,114,Polygon,Macroalgae,0.537472,0.005916,4.198969,4.325589,4.261293,0.011458,18.379146,723.26993,250.675038
2017,Very Low,5,1,BS,115,Polygon,Dead_Tabulate,0.195034,0.001922,4.310995,4.394841,4.350846,0.00425,112.823774,284.527449,198.603079
2017,Very Low,5,1,BS,116,Polygon,Dead_Tabulate,2.608337,0.127027,4.197556,4.462564,4.351451,0.17667,2.598577,5305.775895,143.108265
2017,Very Low,5,1,BS,117,Polygon,Dead_Foliose,1.154614,0.02336,4.201476,4.461183,4.288434,0.056986,10.633312,1541.464331,449.348846
2017,Very Low,5,1,BS,118,Polygon,Dead_Branching,0.622431,0.022181,4.217446,4.280944,4.253567,0.02312,8.389035,238.796553,65.211087
2017,Very Low,5,1,BS,119,Polygon,Dead_Branching,0.827008,0.034598,4.105325,4.27959,4.231126,0.052074,14.874522,1695.760992,208.549451
2017,Very Low,5,1,BS,120,Polygon,Live_Porites,0.745963,0.023538,4.199302,4.25062,4.230365,0.022876,3.492618,157.116752,50.037293
2017,Very Low,5,1,BS,121,Polygon,Live_Porites,2.146053,0.033237,4.277431,4.534858,4.420838,0.031669,9.846256,4110.288704,142.861903
2017,Very Low,5,1,BS,122,Polygon,Live_Porites,0.530879,0.01521,4.187035,4.353149,4.229318,0.025501,8.184541,10000,396.097119
2017,Very Low,5,1,BS,123,Polygon,Live_Porites,0.167171,0.001683,4.126308,4.164048,4.141336,0.001599,26.523046,639.7994,164.029674
2017,Very Low,5,1,BS,124,Polygon,Live_Encrusting,0.383258,0.007391,4.131022,4.154735,4.1446,0.005433,0.274508,2383.231385,29.1358
2017,Very Low,5,1,BS,125,Polygon,Dead_Branching,1.463458,0.11258,4.139691,4.513803,4.343783,0.236139,10.435973,10000,354.616956
