year,hum_dist,site,plot,User Processing files,DEM & ORTHO UPLOAD COMPLETE,DEM.scale,PLOT SHAPEFILE CREATED,PLOT AREA DIGITIZED,CLIP DEM RASTER TO SHAPEFILE AREA FOR STRUCTURAL ANALYSES,OBJECTID *,SHAPE *,SHAPE_Length,SHAPE_Area,Z_Min,Z_Max,Z_Mean,SArea,Min_Slope,Max_Slope,Avg_Slope,Complexity Calculation,surface.rugosity,CREATE BTM SLOPE RASTER,slope,CREATE BTM VRM RASTER,Avg_terrain_ruggedness (VRM),CREATE CURVATURE RASTERS,average.curvature,profile.curvature,planform.curvature
2019,Medium,34,1,KB,X,4,X,X,X,1,Polygon,16.10632,16.00771,-2.09621,-1.16058,-1.71232,23.15333,1.47372,10000,142.26326,1.44639,1.44639,X,32.2163,X,0.06911,X,-11.52127,138.13546,126.61418
2019,Medium,34,2,KB,X,4,X,X,X,1,Polygon,16.03256,16.00646,-2.29575,-1.42628,-1.80565,22.83502,0.89113,10000,130.14285,1.42661,1.42661,X,32.13298,X,0.06764,X,17.12244,123.71876,140.8412
2019,Medium,34,3,KB,X,4,X,X,X,1,Polygon,16.14026,16.0061,-1.9092,-0.86994,-1.45439,22.09949,0.07033,10000,128.71361,1.38069,1.38069,X,29.57382,X,0.05877,X,8.49291,117.15666,125.64957
2019,Medium,35,1,KB,X,4,X,X,X,1,Polygon,16.05137,16.00657,-1.82626,-0.76488,-1.31637,21.98006,1.39146,10000,117.46507,1.37319,1.37319,X,31.54274,X,0.06225,X,12.90269,90.38872,103.29141
2019,Medium,35,2,KB,X,4,X,X,X,1,Polygon,16.29159,16.00755,-2.25495,-0.65691,-1.62934,24.20803,0.97423,10000,154.80202,1.51229,1.51229,X,35.10417,X,0.07502,X,21.60963,59.31418,80.92381
2019,Medium,35,3,KB,X,4,X,X,X,1,Polygon,16.17923,16.00397,-1.8518,-0.61691,-1.23993,26.5302,1.3096,10000,192.60217,1.65773,1.65773,X,38.11215,X,0.09336,X,26.57163,66.53289,93.10452
2019,Very Low,37,1,KB,X,4,X,X,X,1,Polygon,16.24427,16.00458,-2.20425,-0.90684,-1.73209,23.60176,0.10831,10000,151.61644,1.47469,1.47469,X,32.38129,X,0.0741,X,2.31709,166.06859,168.38568
2019,Very Low,37,2,KB,X,4,X,X,X,1,Polygon,16.03813,16.00275,-3.21713,-1.12299,-2.29846,24.36174,0.10571,10000,162.40283,1.52235,1.52235,X,35.52922,X,0.0726,X,-5.68505,85.18637,79.50133
2019,Very Low,37,3,KB,X,4,X,X,X,1,Polygon,16.095,16.00956,-2.51353,-1.12811,-1.7742,26.1246,1.68449,10000,182.70061,1.63181,1.63181,X,37.81019,X,0.08863,X,-9.19526,113.37751,104.18225
2016a,Very Low,5,1,KB,X,1,X,X,X,1,Polygon,16.08362,16.00809,4.16292,5.44375,4.84735,33.25304,0,10000,543.91807,2.07727,2.07727,X,41.16771,X,0.06162,X,6.08371,68.8912,74.97491
2016a,Very Low,5,1,KB,X,8,X,X,X,1,Polygon,16.08362,16.00809,4.19531,5.37452,4.85099,22.87352,0.07945,10000,131.72452,1.42887,1.42887,X,33.50599,X,0.09323,X,0.11844,59.81445,59.93289
2016a,Very Low,5,2,KB,X,1,X,X,X,1,Polygon,16.43267,16.02444,4.03493,5.31689,4.72166,29.35137,0.54507,10000,421.02305,1.83166,1.83166,X,30.42423,X,0.06874,X,0,62.0762,62.0762
2016a,Very Low,5,2,KB,X,8,X,X,X,1,Polygon,16.43261,16.02436,4.04742,5.31029,4.71997,21.13134,0.798,953.25894,108.30547,1.3187,1.3187,X,29.00027,X,0.06408,X,2.27281,26.94285,29.21566
2016a,Very Low,5,3,KB,X,1,X,X,X,1,Polygon,16.16886,16.01392,4.42824,6.08259,5.27417,30.03482,0.32056,10000,377.57879,1.87555,1.87555,X,40.97724,X,0.05777,X,-13.73491,6.42602,-7.30889
2016a,Very Low,5,3,KB,X,8,X,X,X,1,Polygon,16.16881,16.01381,4.49425,6.07505,5.27869,21.29078,1.44831,10000,112.01784,1.32953,1.32953,X,29.8988,X,0.06356,X,10.29303,13.1648,23.45784
2016a,Very High,27,1,KB,X,1,X,X,X,1,Polygon,16.38299,15.99872,4.90591,6.12358,5.50166,23.33884,0.03022,10000,179.65076,1.45879,1.45879,X,32.70594,X,0.04203,X,1.13821,252.28474,253.42295
2016a,Very High,27,2,KB,X,1,X,X,X,1,Polygon,16.0272,16.00637,3.89299,4.9944,4.35389,21.88405,0.58769,10000,156.63381,1.36721,1.36721,X,29.50885,X,0.02719,X,-26.41165,270.07637,243.66472
2016a,Very High,27,3,KB,X,1,X,X,X,1,Polygon,16.06987,16.00602,4.71406,5.21816,4.86855,19.85504,0.18549,10000,108.5753,1.24047,1.24047,X,24.56307,X,0.02553,X,-3.05214,307.80933,304.75719
2016a,Very High,30,1,KB,X,1,X,X,X,1,Polygon,16.46711,16.0047,3.85881,6.02297,4.76408,33.06914,0.41591,10000,589.0059,2.06621,2.06621,X,40.94986,X,0.05062,X,25.73039,65.20097,90.93137
2016a,Very High,30,2,KB,X,1,X,X,X,1,Polygon,16.01056,15.99734,4.71269,5.44977,4.89434,25.88852,0.34465,10000,238.46953,1.6183,1.6183,X,36.71396,X,0.05386,X,-9.84229,342.65283,332.81054
2016a,Very High,30,3,KB,X,1,X,X,X,1,Polygon,16.20874,16.01265,3.79557,5.38247,4.57908,28.2555,0,10000,287.01449,1.76457,1.76457,X,40.12629,X,0.05165,X,8.47491,214.71545,223.19036
2016a,Medium,8,1,KB,X,1,X,X,X,1,Polygon,16.01604,16.01002,3.34923,5.04204,4.36375,25.65982,0.10339,10000,219.27723,1.60274,1.60274,X,37.55976,X,0.04437,X,35.25515,148.14125,183.39639
2016a,Medium,8,1,KB,X,8,X,X,X,1,Polygon,16.01604,16.01002,3.59458,4.94155,4.35399,18.38343,0.95536,10000,67.23167,1.14825,1.14825,X,24.26503,X,0.03412,X,22.97763,11.55316,34.53079
2016a,Medium,8,2,KB,X,1,X,X,X,1,Polygon,16.60975,16.01089,4.7155,6.45527,5.55857,29.37194,0.37686,10000,320.13335,1.8345,1.8345,X,40.76884,X,0.06188,X,35.26821,133.14782,168.41602
2016a,Medium,8,2,KB,X,8,X,X,X,1,Polygon,16.6097,16.01073,4.76195,6.33398,5.552,19.54312,1.39173,7758.80029,86.20498,1.22063,1.22063,X,27.98999,X,0.04584,X,30.01366,22.6121,52.62577
2016a,Medium,8,3,KB,X,1,X,X,X,1,Polygon,16.17272,16.01619,4.89023,7.13048,5.89306,27.11764,0.14037,10000,271.45879,1.69314,1.69314,X,38.81723,X,0.04143,X,0.55821,145.41329,145.9715
2016a,Medium,8,3,KB,X,8,X,X,X,1,Polygon,16.17272,16.01619,4.93305,7.03392,5.8864,19.83832,1.27278,10000,89.49883,1.23864,1.23864,X,29.64825,X,0.03889,X,5.13096,8.88733,14.01829
2016a,Very High,32,1,KB,X,1,X,X,X,1,Polygon,16.20152,16.01018,2.94658,5.03533,4.11393,26.67415,0.76093,10000,273.90987,1.66608,1.66608,X,38.44487,X,0.04946,X,3.26793,40.52219,43.79011
2016a,Very High,32,2,KB,X,1,X,X,X,1,Polygon,16.10682,16.01751,4.0673,5.36108,4.69123,23.21297,0,10000,156.65238,1.44922,1.44922,X,34.29065,X,0.03832,X,-3.06318,240.45119,237.38802
2016a,Very High,32,3,KB,X,1,X,X,X,1,Polygon,16.05667,16.00649,4.47119,5.98044,5.14374,22.33214,0.32204,10000,132.34733,1.39519,1.39519,X,33.74465,X,0.03423,X,-3.09149,203.96426,200.87276
2016a,Medium,34,1,KB,X,1,X,X,X,2,Polygon,16.10648,16.00813,4.27432,5.34132,4.69227,26.66426,0,10000,260.12684,1.66567,1.66567,X,37.83205,X,0.04254,X,-8.86246,221.65004,212.78759
2016a,Medium,34,2,KB,X,1,X,X,X,1,Polygon,16.03117,16.00371,4.86464,6.11056,5.49455,26.13256,0,10000,220.6676,1.63291,1.63291,X,38.57985,X,0.04723,X,29.84115,172.63352,202.47467
2016a,Medium,34,3,KB,X,1,X,X,X,1,Polygon,16.13932,16.0047,4.4459,5.60825,4.98666,26.37028,0,10000,271.77571,1.64766,1.64766,X,36.67244,X,0.05124,X,9.38065,238.33426,247.71491
2016a,Medium,35,1,KB,X,1,X,X,X,1,Polygon,16.05107,16.00598,3.99093,5.81806,4.91481,25.87371,0.03505,10000,217.1976,1.6165,1.6165,X,38.2157,X,0.04486,X,21.33286,107.65685,128.98971
2016a,Medium,35,2,KB,X,1,X,X,X,1,Polygon,16.2912,16.00736,3.71138,4.90712,4.25906,28.50517,0,10000,315.79252,1.78075,1.78075,X,39.3227,X,0.05439,X,21.99476,239.08643,261.08119
2016a,Very Low,15,1,KB,X,1,X,X,X,1,Polygon,16.01804,15.98617,3.91117,5.56633,4.54782,30.93119,0.52379,10000,435.81234,1.93487,1.93487,X,39.96694,X,0.06518,X,-0.60902,36.43954,35.83052
2016a,Very Low,5,1,KB,X,4,X,X,X,1,Polygon,16.08362,16.00809,4.1754,5.42385,4.84736,27.26659,1.13612,10000,206.51137,1.7033,1.7033,X,39.26042,X,0.097,X,3.79455,66.75938,70.55392
2016a,Very Low,5,2,KB,X,4,X,X,X,1,Polygon,16.43261,16.02436,4.0381,5.31278,4.72031,24.70054,0.56691,10000,171.05131,1.54144,1.54144,X,34.83876,X,0.07879,X,1.82405,35.12021,36.94426
2016a,Very Low,5,3,KB,X,4,X,X,X,1,Polygon,16.16881,16.01381,4.45912,6.07896,5.27627,24.91003,0.32097,10000,165.42576,1.55553,1.55553,X,36.19738,X,0.0829,X,-8.77502,12.10083,3.3258
2016a,Very Low,8,1,KB,X,4,X,X,X,1,Polygon,16.01604,16.01002,3.5492,5.01489,4.35477,20.69339,0.81944,10000,95.90836,1.29253,1.29253,X,30.33078,X,0.04834,X,27.73193,47.43209,75.16402
2016a,Very Low,8,2,KB,X,4,X,X,X,1,Polygon,16.6097,16.01073,4.74479,6.36529,5.55323,23.09919,0.20118,10000,135.83204,1.44273,1.44273,X,34.32162,X,0.06645,X,36.30308,65.34596,101.64904
2016a,Very Low,8,3,KB,X,4,X,X,X,1,Polygon,16.17272,16.01619,4.90189,7.06412,5.88749,22.63555,1.31384,10000,128.19977,1.41329,1.41329,X,34.37939,X,0.05309,X,5.22408,48.55045,53.77453
2016a,Very Low,15,1,KB,X,4,X,X,X,1,Polygon,16.01804,15.98617,3.93855,5.55532,4.54752,24.00045,0.34778,10000,158.90756,1.50133,1.50133,X,34.17048,X,0.07476,X,-18.8167,32.67559,13.8589
2016a,Very Low,15,1,KB,X,8,X,X,X,1,Polygon,16.01804,15.98617,3.95356,5.51197,4.54771,20.14501,0.81983,10000,97.77713,1.26015,1.26015,X,28.37199,X,0.0564,X,-24.16538,50.07544,25.91006
2016a,Very High,27,1,KB,X,4,X,X,X,1,Polygon,16.38299,15.99872,4.91999,6.09858,5.50009,19.85829,0.51128,10000,86.75791,1.24124,1.24124,X,26.36499,X,0.04482,X,1.73851,126.93345,128.67196
2016a,Very High,27,1,KB,X,8,X,X,X,1,Polygon,16.38299,15.99872,4.93206,6.06752,5.49837,17.67685,0.70179,6076.30394,57.3825,1.10489,1.10489,X,20.86621,X,0.03149,X,2.31765,53.45467,55.77233
2016a,Very High,27,2,KB,X,4,X,X,X,1,Polygon,16.02708,16.00613,3.89952,4.98382,4.35383,19.12874,0.60751,10000,75.69884,1.19509,1.19509,X,24.55049,X,0.03456,X,-6.17462,105.25283,99.07821
2016a,Very High,27,2,KB,X,8,X,X,X,1,Polygon,16.02708,16.00613,3.91062,4.97775,4.35285,17.40094,0.55117,10000,54.1662,1.08714,1.08714,X,19.88953,X,0.0255,X,-6.60794,54.45653,47.84859
2016a,Very High,27,3,KB,X,4,X,X,X,1,Polygon,16.06987,16.00602,4.7244,5.20825,4.86668,17.68825,0.50915,10000,52.83391,1.1051,1.1051,X,17.1066,X,0.0258,X,-0.9535,134.5002,133.5467
2016a,Very High,27,3,KB,X,8,X,X,X,1,Polygon,16.06987,16.00602,4.73557,5.13929,4.8641,16.02759,0.6038,5773.02443,27.95665,1.00135,1.00135,X,11.41499,X,0.01337,X,-0.91703,54.81245,53.89542
2016a,Very High,30,1,KB,X,4,X,X,X,1,Polygon,16.46711,16.0047,3.86212,5.89762,4.75478,26.35106,0.51896,10000,205.62728,1.64646,1.64646,X,37.96759,X,0.07743,X,17.66709,112.07547,129.74256
2016a,Very High,30,1,KB,X,8,X,X,X,1,Polygon,16.46711,16.0047,3.87569,5.76101,4.74796,22.22773,0.28719,10000,126.93416,1.38883,1.38883,X,32.58825,X,0.06372,X,8.53694,79.34778,87.88472
2016a,Very High,30,2,KB,X,4,X,X,X,1,Polygon,16.01056,15.99734,4.72158,5.42619,4.89098,21.02927,0.50562,10000,108.24931,1.31455,1.31455,X,31.01025,X,0.06457,X,0,144.77938,144.77938
2016a,Very High,30,2,KB,X,8,X,X,X,1,Polygon,16.01056,15.99734,4.73037,5.40626,4.88916,18.35043,0.34084,10000,68.4022,1.14709,1.14709,X,21.12695,X,0.03879,X,-16.72493,114.67007,97.94514
2016b,Very Low,5,1,KB,X,1,X,X,X,1,Polygon,16.08364,16.00811,1.97905,3.21572,2.57392,32.90579,0.04754,10000,466.52106,2.05557,2.05557,X,41.52559,X,0.05751,X,16.0358,87.29968,103.33549
2016b,Very Low,5,2,KB,X,1,X,X,X,1,Polygon,16.43245,16.02397,2.21893,4.26571,3.24379,27.86912,0.00119,10000,317.45618,1.73921,1.73921,X,38.76033,X,0.04673,X,-3.20336,-9.1204,-12.32376
2016b,Very Low,5,3,KB,X,1,X,X,X,1,Polygon,16.1691,16.01407,2.87427,4.56584,3.69686,27.46293,0.5915,10000,317.64566,1.71493,1.71493,X,39.00429,X,0.04831,X,14.88754,53.57608,68.46362
2016b,Medium,8,1,KB,X,1,X,X,X,1,Polygon,16.01751,16.01301,3.45735,5.20103,4.37569,27.23371,0.5324,10000,241.07455,1.70072,1.70072,X,39.78034,X,0.05503,X,9.71502,155.63292,165.34795
2016b,Medium,8,2,KB,X,1,X,X,X,1,Polygon,16.60873,16.00826,2.89836,4.76823,3.83865,28.33013,0.39624,10000,283.08589,1.76972,1.76972,X,40.51564,X,0.05089,X,40.58236,104.37551,144.95787
2016b,Medium,8,3,KB,X,1,X,X,X,1,Polygon,16.17331,16.01748,2.86552,4.9293,3.74138,26.71418,0.0811,10000,269.37758,1.66781,1.66781,X,37.94492,X,0.04224,X,3.66061,111.50762,115.16822
2016b,Very High,27,1,KB,X,1,X,X,X,1,Polygon,16.38348,15.99962,4.54879,6.53158,5.33634,21.88293,0.31236,10000,158.69902,1.36772,1.36772,X,31.15621,X,0.02505,X,-12.45854,210.87343,198.41489
2016b,Very High,27,2,KB,X,1,X,X,X,1,Polygon,16.02667,16.00517,-5.56921,-4.18923,-4.899,21.58536,0.30881,10000,149.59099,1.34865,1.34865,X,29.53025,X,0.02355,X,-6.27456,158.01183,151.73727
2016b,Very High,27,3,KB,X,1,X,X,X,1,Polygon,16.06921,16.00472,-5.0484,-4.04057,-4.55859,19.87868,0.10287,10000,100.59369,1.24205,1.24205,X,26.04012,X,0.02109,X,4.10534,297.89346,301.9988
2016b,Very High,32,1,KB,X,1,X,X,X,1,Polygon,16.20099,16.00932,4.5687,6.16983,5.28202,26.61554,0.17614,10000,254.56837,1.6625,1.6625,X,38.02092,X,0.04816,X,6.33319,128.55335,134.88654
2016b,Very High,32,2,KB,X,1,X,X,X,1,Polygon,16.10763,16.01919,3.51558,4.87121,4.18768,23.08373,0.13042,10000,157.54266,1.44101,1.44101,X,34.34863,X,0.03666,X,-5.86491,248.72966,242.86474
2016b,Very High,32,3,KB,X,1,X,X,X,1,Polygon,16.05698,16.00698,4.40714,5.2644,4.73201,21.68907,0.86932,10000,126.4349,1.35498,1.35498,X,31.90703,X,0.03582,X,0,187.88409,187.88409
2016b,Very Low,15,1,KB,X,1,X,X,X,1,Polygon,16.01485,15.97978,4.01538,5.17826,4.57306,32.04117,0,10000,491.82335,2.00511,2.00511,X,39.4984,X,0.06697,X,-22.85844,131.08184,108.22339
2016b,Very Low,15,2,KB,X,1,X,X,X,1,Polygon,16.13927,16.00753,4.47955,6.43675,5.31772,38.64276,0.26229,10000,768.45923,2.41404,2.41404,X,42.27025,X,0.07765,X,36.77196,-89.77355,-53.00159
2016b,Very Low,15,3,KB,X,1,X,X,X,1,Polygon,16.02895,16.00741,4.23313,5.82883,4.90362,41.45378,0.29967,10000,685.34718,2.58966,2.58966,X,46.52135,X,0.08752,X,-15.91858,-8.5032,-24.42178
2016b,Very Low,19,1,KB,X,1,X,X,X,1,Polygon,16.05927,16.00101,4.21447,5.06667,4.69097,28.95258,0.72156,10000,309.61651,1.80942,1.80942,X,40.23378,X,0.05326,X,-2.31195,45.46934,43.15739
2016b,Very Low,19,2,KB,X,1,X,X,X,1,Polygon,16.17904,16.00523,4.88002,5.76723,5.32489,28.56032,0.17967,10000,283.5943,1.78444,1.78444,X,40.41891,X,0.05751,X,14.07217,53.99017,68.06234
2016b,Very High,30,1,KB,X,1,X,X,X,2,Polygon,16.46816,16.00681,-5.92671,-3.77346,-5.17146,31.03606,0.11983,10000,686.55995,1.93893,1.93893,X,38.96898,X,0.04051,X,2.47788,293.09005,295.56793
2016b,Very High,30,2,KB,X,1,X,X,X,1,Polygon,16.01123,15.99858,-5.30585,-4.00635,-4.75977,25.59293,0.10236,10000,258.79613,1.5997,1.5997,X,37.50665,X,0.04236,X,-2.83866,298.55999,295.72134
2016b,Very High,30,3,KB,X,1,X,X,X,1,Polygon,16.20872,16.01256,-5.49553,-4.56599,-5.13889,26.1785,0.40843,10000,258.03333,1.63487,1.63487,X,38.37183,X,0.03905,X,-8.39441,232.88883,224.49442
2016b,Medium,34,1,KB,X,1,X,X,X,1,Polygon,16.10636,16.00775,4.30694,5.15053,4.64666,26.05859,0.7461,10000,252.78821,1.62787,1.62787,X,36.98339,X,0.04429,X,-9.7324,176.91624,167.18384
2016b,Medium,34,2,KB,X,1,X,X,X,1,Polygon,16.03164,16.0048,4.60786,5.94778,5.2793,25.17864,0.47582,10000,200.24645,1.57319,1.57319,X,37.49094,X,0.04092,X,27.97808,145.31572,173.2938
2016b,Medium,34,3,KB,X,1,X,X,X,1,Polygon,16.14002,16.00619,4.87414,6.54668,5.54769,25.12955,0.9405,10000,225.05466,1.56999,1.56999,X,36.11494,X,0.04026,X,24.78518,142.49127,167.27645
2016b,Medium,35,1,KB,X,1,X,X,X,1,Polygon,16.05099,16.00581,4.2399,5.49153,4.9852,24.95063,0.23846,10000,191.95524,1.55885,1.55885,X,37.2415,X,0.03841,X,23.09749,160.48995,183.58744
2016b,Medium,35,2,KB,X,1,X,X,X,1,Polygon,16.29018,16.00442,4.84408,6.59831,5.53907,27.69086,0.51437,10000,285.54505,1.7302,1.7302,X,39.41344,X,0.046,X,29.36328,227.53426,256.89755
2016b,Medium,35,3,KB,X,1,X,X,X,1,Polygon,16.17988,16.00582,3.49962,5.23405,4.32138,31.22179,0.10171,10000,390.35246,1.95065,1.95065,X,42.11616,X,0.0547,X,1.52972,199.15733,200.68704
2016b,Very Low,5,1,KB,X,4,X,X,X,1,Polygon,16.08364,16.00811,1.99516,3.04995,2.57673,26.29244,2.36616,10000,183.84919,1.64244,1.64244,X,39.04659,X,0.08778,X,-2.53925,55.86532,53.32607
2016b,Very Low,5,1,KB,X,8,X,X,X,1,Polygon,16.08364,16.00811,2.08941,3.00421,2.58199,21.83007,0.3662,10000,115.19172,1.36369,1.36369,X,32.55908,X,0.08278,X,0.26623,50.17577,49.90955
2016b,Very Low,5,2,KB,X,4,X,X,X,1,Polygon,16.43245,16.02397,2.2563,4.25185,3.24612,22.61433,0.62812,10000,129.21392,1.41128,1.41128,X,33.6614,X,0.05887,X,-1.51877,3.93167,2.41291
2016b,Very Low,5,2,KB,X,8,X,X,X,1,Polygon,16.43245,16.02397,2.3419,4.21882,3.24829,19.59939,1.87289,396.77539,86.82463,1.22313,1.22313,X,28.52614,X,0.04647,X,1.70049,-3.42929,-1.7288
2016b,Very Low,5,3,KB,X,4,X,X,X,1,Polygon,16.1691,16.01407,2.88435,4.5633,3.70173,23.46195,0.29188,10000,144.4242,1.46508,1.46508,X,34.44108,X,0.07171,X,7.05823,33.47754,40.53578
2016b,Very Low,5,3,KB,X,8,X,X,X,1,Polygon,16.1691,16.01407,2.87427,4.56584,3.69686,27.46293,0.5915,10000,317.64566,1.71493,1.71493,X,28.38654,X,0.05728,X,8.76008,22.15684,30.91692
2016b,Very Low,15,2,KB,X,4,X,X,X,1,Polygon,16.13927,16.00753,4.50421,6.41034,5.31722,28.16022,0.82672,10000,242.94096,1.75919,1.75919,X,38.62019,X,0.0918,X,11.75085,13.1016,24.85245
2016b,Very Low,15,2,KB,X,8,X,X,X,1,Polygon,16.13927,16.00753,4.51503,6.38579,5.30648,22.80133,0.72744,10000,136.43747,1.42441,1.42441,X,33.04295,X,0.07488,X,-0.77487,50.44387,49.669
2016b,Very Low,15,1,KB,X,4,X,X,X,1,Polygon,16.01485,15.97978,4.04972,5.13966,4.56931,24.87036,0.36171,10000,182.21074,1.55637,1.55637,X,34.46935,X,0.07809,X,-18.77422,103.75643,84.98221
2016b,Very Low,15,1,KB,X,8,X,X,X,1,Polygon,16.01485,15.97978,4.07954,5.11084,4.56422,20.88876,1.42549,10000,113.81657,1.3072,1.3072,X,29.44045,X,0.06661,X,-17.62452,79.59942,61.97491
2016b,Very Low,15,3,KB,X,4,X,X,X,1,Polygon,16.02895,16.00741,4.2756,5.48963,4.89436,29.77704,1.22909,10000,233.16803,1.8602,1.8602,X,42.09004,X,0.11876,X,-13.09027,22.16146,9.07119
2016b,Very Low,15,3,KB,X,8,X,X,X,1,Polygon,16.02895,16.00741,4.34046,5.43838,4.88972,23.21244,0.53849,10000,135.50763,1.45011,1.45011,X,34.15148,X,0.09546,X,-4.88598,65.56557,60.67959
2016b,Very Low,19,1,KB,X,4,X,X,X,1,Polygon,16.05927,16.00101,4.25227,5.05584,4.69183,23.01497,0.22149,10000,133.48981,1.43834,1.43834,X,33.81473,X,0.07401,X,-3.83769,40.22893,36.39124
2016b,Very Low,19,1,KB,X,8,X,X,X,1,Polygon,16.05927,16.00101,4.29352,5.02891,4.69566,18.85127,0.39437,10000,75.19769,1.17813,1.17813,X,25.34632,X,0.05262,X,-4.5381,55.10466,50.56656
2016b,Very Low,19,3,KB,X,4,X,X,X,1,Polygon,16.17904,16.00523,4.89475,5.75171,5.32627,22.49624,0.65725,10000,124.872,1.40556,1.40556,X,32.59451,X,0.06991,X,-3.84404,84.96325,81.11921
2016b,Very Low,19,3,KB,X,8,X,X,X,1,Polygon,16.17904,16.00523,4.91007,5.72988,5.32476,19.11519,0.46849,10000,78.70107,1.19431,1.19431,X,25.1679,X,0.04986,X,-0.27629,64.43602,64.15973
2016b,Medium,8,1,KB,X,4,X,X,X,1,Polygon,16.01745,16.01289,3.47823,5.18141,4.37191,22.1689,0.57952,10000,118.7361,1.38444,1.38444,X,32.87088,X,0.06003,X,1.71387,90.10641,91.82029
2016b,Medium,8,1,KB,X,8,X,X,X,1,Polygon,16.01745,16.01289,3.48758,5.15154,4.36881,19.36786,0.88132,10000,80.14177,1.20952,1.20952,X,27.01809,X,0.04015,X,13.89738,30.26482,44.1622
2016b,Medium,8,2,KB,X,4,X,X,X,1,Polygon,16.60873,16.00826,2.91427,4.75305,3.83921,22.96511,1.36824,10000,129.1938,1.43458,1.43458,X,34.87209,X,0.06335,X,44.21811,54.22527,98.44337
2016b,Medium,8,2,KB,X,8,X,X,X,1,Polygon,16.60873,16.00826,2.93117,4.73943,3.83648,19.35391,0.36946,10000,85.09155,1.209,1.209,X,28.7475,X,0.0448,X,41.49912,5.79725,47.29637
2016b,Medium,8,3,KB,X,4,X,X,X,1,Polygon,16.17331,16.01748,2.87415,4.89929,3.73224,22.59759,0.27936,10000,131.6173,1.41081,1.41081,X,33.13069,X,0.05465,X,8.55741,37.55116,46.10856
2016b,Medium,8,3,KB,X,8,X,X,X,1,Polygon,16.17331,16.01748,2.90675,4.87506,3.72574,19.8506,1.56413,10000,90.5261,1.23931,1.23931,X,28.08707,X,0.04291,X,3.04577,14.03768,17.08345
2016b,Very High,27,1,KB,X,4,X,X,X,1,Polygon,16.38348,15.99962,4.55059,6.2045,5.33196,19.93773,1.57717,10000,90.16511,1.24614,1.24614,X,27.30821,X,0.04194,X,-3.26648,106.58177,103.31529
2016b,Very High,27,1,KB,X,8,X,X,X,1,Polygon,16.38348,15.99962,4.55667,6.15159,5.32504,18.15943,0.39476,10000,71.64586,1.13499,1.13499,X,23.04406,X,0.03317,X,-6.6711,51.87973,45.20863
2016b,Very High,27,2,KB,X,4,X,X,X,1,Polygon,16.02667,16.00517,-5.56416,-4.21397,-4.89814,19.30737,1.07729,10000,77.84209,1.20632,1.20632,X,25.2716,X,0.03503,X,-2.34445,73.36236,71.01791
2016b,Very High,27,2,KB,X,8,X,X,X,1,Polygon,16.02667,16.00517,-5.53403,-4.25184,-4.89726,17.28284,0.86218,10000,53.01084,1.07983,1.07983,X,20.63368,X,0.02512,X,-4.71852,31.59213,26.8736
2016b,Very High,27,3,KB,X,4,X,X,X,1,Polygon,16.06921,16.00472,-5.03169,-4.04712,-4.56024,17.91197,0.43623,10000,56.36786,1.11917,1.11917,X,19.97371,X,0.02587,X,2.4713,120.72383,123.19513
2016b,Very High,27,3,KB,X,8,X,X,X,1,Polygon,16.06921,16.00472,-5.03742,-4.06384,-4.56311,16.50216,1.28937,10000,37.02078,1.03108,1.03108,X,15.21156,X,0.01497,X,-0.03996,43.72287,43.68291
2016b,Very High,32,1,KB,X,4,X,X,X,1,Polygon,16.20099,16.00932,4.57488,6.13578,5.28435,21.82516,0.86119,10000,117.25721,1.36328,1.36328,X,31.73198,X,0.06148,X,8.21076,83.68258,91.89335
2016b,Very High,32,1,KB,X,8,X,X,X,1,Polygon,16.20099,16.00932,4.608,6.10339,5.28818,18.75707,0.30415,6873.13077,75.76642,1.17163,1.17163,X,25.56787,X,0.03877,X,11.37922,32.4197,43.79892
2016b,Very High,32,2,KB,X,4,X,X,X,1,Polygon,16.10763,16.01919,3.54279,4.84573,4.18851,19.67002,0.59762,6022.00819,81.95255,1.2279,1.2279,X,26.5071,X,0.04653,X,-3.35416,103.67982,100.32566
2016b,Very High,32,2,KB,X,8,X,X,X,1,Polygon,16.10763,16.01919,3.56718,4.83162,4.18894,17.36378,0.47268,6316.76322,54.05064,1.08394,1.08394,X,20.29044,X,0.02705,X,-5.07017,46.65394,41.58377
2016b,Very High,32,3,KB,X,4,X,X,X,1,Polygon,16.05698,16.00698,4.42056,5.25326,4.73167,19.01331,0.78803,10000,71.38797,1.18781,1.18781,X,23.51445,X,0.03985,X,4.40578,104.51998,108.92577
2016b,Very High,32,3,KB,X,8,X,X,X,1,Polygon,16.05698,16.00698,4.43163,5.22921,4.73111,17.08969,0.46446,10000,48.11112,1.06764,1.06764,X,17.01692,X,0.02506,X,-2.65043,70.35539,67.70496
2016b,Very High,30,1,KB,X,4,X,X,X,1,Polygon,16.46816,16.00681,-5.91301,-4.21895,-5.18572,26.32504,0.41184,10000,215.29552,1.64462,1.64462,X,37.04161,X,0.07894,X,1.5642,165.19721,166.76142
2016b,Very High,30,1,KB,X,8,X,X,X,1,Polygon,16.46816,16.00681,-5.88906,-4.23096,-5.18659,22.62792,1.03969,10000,138.09911,1.41364,1.41364,X,32.54722,X,0.07415,X,8.92886,86.71776,95.64662
