KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth (m),Slope,Note,,KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth,Slope,Note,,,
22_07_2019,5,KB,2,,Ctenochaetus cyanocheilus,14,5,,8:37,9.8,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,2,,Ctenochaetus cyanocheilus,17,2,,8:37,9.8,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,2,,Ctenochaetus cyanocheilus,12,2,,8:37,9.8,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,2,,Ctenochaetus multifasciatus,16,1,,8:37,9.8,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,2,,Parupeneus multifasciatus,24,1,,8:37,9.8,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Cephalopholis argus,35,1,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Cephalopholis argus,20,1,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Cephalopholis argus,18,1,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Variola louti,44,1,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Pseudanthias olivaceus,7,15,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Paracirrhites arcatus,8,1,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Lutjanus bohar,19,1,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Chromis acares,5,32,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Chromis margaritifer,4,26,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Chromis margaritifer,7,4,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Chromis vanderbilti,5,36,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Chromis vanderbilti,7,10,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Lepidozygus tapeinosoma,6,15,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Plectroglyphidodon dickii,6,1,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Stegastes aureus,8,2,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Cirrhilabrus exquisitus,7,4,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Cirrhilabrus exquisitus,4,4,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Gomphosus varius,12,1,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Gomphosus varius,8,3,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Labroides dimidiatus,8,2,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Labroides dimidiatus,9,1,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Labroides rubrolabiatus,7,1,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Pseudocheilinus tetrataenia,4,1,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Thalassoma amblycephalum,3,60,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Chlorurus sordidus,35,1,TP,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Chlorurus sordidus,24,1,IP,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Scarus frenatus,40,1,TP,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Scarus frenatus,42,1,TP,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Acanthurus nigrofuscus,10,2,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
22_07_2019,5,KB,3,,Ctenochaetus cyanocheilus,14,21,,8:57,9.9,2,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Cephalopholis urodeta,9,3,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Pseudanthias bartlettorum,5,4,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Pseudanthias olivaceus,5,11,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Pseudanthias dispar,5,25,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Pseudanthias dispar,8,5,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Plagiotremus tapeinosoma,7,3,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Chromis margaritifer,4,20,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Chromis margaritifer,6,9,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Pomacentrus coelestis,4,6,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Pomacentrus coelestis,7,5,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Stegastes aureus,8,1,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Stegastes aureus,6,2,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Cirrhilabrus exquisitus,6,2,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Gomphosus varius,7,1,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Labroides dimidiatus,8,2,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Macropharyngodon meleagris,9,1,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Pseudocheilinus hexataenia,12,1,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Pseudocheilinus hexataenia,5,1,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Pseudocheilinus octotaenia,6,1,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Stethojulis bandanensis,7,1,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Thalassoma amblycephalum,3,35,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Thalassoma amblycephalum,6,5,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Thalassoma quinquevittatum,8,2,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Chlorurus sordidus,34,1,TP,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Chlorurus sordidus,28,1,IP,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Scarus rubroviolaceus,26,1,IP,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Scarus globiceps,29,1,IP,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Scarus ghobban,28,1,IP,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Acanthurus leucochilus,21,4,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Acanthurus nigricans,20,3,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Acanthurus nigricauda,20,4,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Balistapus undulatus,18,1,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Melichthys vidua,24,1,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Melichthys vidua,21,1,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Canthigaster solandri,8,2,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,34,KB,1,,Halichoeres hortulanus,1,1,,7:55,10.2,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Sargocentron tiere,26,1,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Cephalopholis urodeta,11,2,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Epinephelus spilotoceps,27,1,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Pseudanthias olivaceus,6,30,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Pseudanthias dispar,6,40,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Cirrhitichthys oxycephalus,6,3,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Plagiotremus tapeinosoma,6,1,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Thalassoma lutescens,13,1,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Centropyge flavissima,7,3,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Chromis margaritifer,3,8,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Chromis margaritifer,6,10,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Plectroglyphidodon dickii,7,1,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Stegastes aureus,8,1,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Coris aygula,24,1,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Halichoeres ornatissimus,7,1,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Labroides dimidiatus,9,1,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Oxycheilinus unifasciatus,23,1,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Thalassoma amblycephalum,3,13,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Thalassoma amblycephalum,5,10,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Chlorurus sordidus,38,1,TP,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Scarus frenatus,36,1,TP,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Scarus frenatus,28,2,IP,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Scarus frenatus,41,1,TP,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Scarus frenatus,28,1,TP,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Acanthurus nigricans,21,3,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Acanthurus nigricauda,24,4,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Ctenochaetus striatus,22,2,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Balistapus undulatus,10,1,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,2,,Sufflamen bursa,17,1,,8:11,10.6,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Sargocentron caudimaculatum,24,4,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Sargocentron tiere,24,2,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Cephalopholis argus,32,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Pseudanthias olivaceus,5,35,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Pseudanthias dispar,5,5,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Cirrhitichthys oxycephalus,6,3,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Paracirrhites arcatus,10,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Plagiotremus tapeinosoma,8,12,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Centropyge loricula,6,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Chromis acares,4,5,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Chromis margaritifer,3,55,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Chromis margaritifer,6,45,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Lepidozygus tapeinosoma,5,15,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Pomacentrus coelestis,7,4,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Stegastes aureus,8,2,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Labroides dimidiatus,8,2,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Labroides dimidiatus,6,2,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Oxycheilinus unifasciatus,24,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Pseudocheilinus octotaenia,6,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Pseudocheilinus octotaenia,8,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Pseudocheilinus octotaenia,9,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Pseudocheilinus octotaenia,13,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Pseudocheilinus octotaenia,7,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Thalassoma amblycephalum,3,25,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Thalassoma quinquevittatum,7,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Scarus frenatus,26,1,IP,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Scarus frenatus,42,1,TP,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Acanthurus nigricans,20,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Acanthurus nigricans,16,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Acanthurus nigricauda,22,4,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Balistapus undulatus,14,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Melichthys niger,24,2,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Melichthys niger,11,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Parupeneus insularis,27,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Parupeneus multifasciatus,20,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
23_07_2019,35,KB,3,,Oxycheilinus diagrammus,25,1,,8:29,11.1,1.5,,,,,,,,,,,,,,,,,,
26_07_2019,30,KB,1,,Sargocentron caudimaculatum,21,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Cephalopholis urodeta,19,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Pseudanthias dispar,4,16,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Aphareus furca,36,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Centropyge flavissima,9,3,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Forcipiger flavissimus,16,2,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Chromis margaritifer,3,95,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Chromis margaritifer,6,60,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Chromis vanderbilti,4,3,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Pomacentrus coelestis,7,3,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Gomphosus varius,9,3,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Novaculichthys taeniourus,26,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Halichoeres ornatissimus,9,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Halichoeres ornatissimus,12,2,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Halichoeres margaritaceus,8,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Labroides bicolor,14,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Labroides dimidiatus,4,3,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Labroides dimidiatus,6,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Labroides dimidiatus,12,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Macropharyngodon meleagris,10,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Pseudocheilinus octotaenia,11,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Pseudocheilinus octotaenia,8,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Pseudocheilinus octotaenia,7,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Thalassoma amblycephalum,4,15,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Thalassoma amblycephalum,8,3,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Cirrhilabrus exquisitus,7,9,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Cirrhilabrus exquisitus,9,5,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Calotomus carolinus,26,1,IP,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Chlorurus sordidus,27,1,IP,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Scarus psittacus,29,1,TP,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Acanthurus leucochilus,26,5,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Acanthurus leucochilus,29,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Acanthurus nigricans,21,6,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Acanthurus nigricans,14,3,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Acanthurus nigrofuscus,14,10,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Ctenochaetus marginatus,22,6,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Ctenochaetus marginatus,14,2,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Ctenochaetus striatus,21,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Melichthys vidua,24,2,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Parupeneus insularis,14,2,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Canthigaster solandri,7,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Canthigaster solandri,11,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Gymnothorax meleagris,70,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Lethrinus olivaceus,24,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,1,,Gracila albomarginata,30,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Myripristis adusta,28,1,,7:50,12.6,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Sargocentron caudimaculatum,19,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Cephalopholis urodeta,22,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Cephalopholis urodeta,14,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Pseudanthias bartlettorum,6,3,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Pseudanthias bartlettorum,8,5,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Cirrhitichthys oxycephalis,7,3,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Pseudodax molucanus,25,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Centropyge loricula,9,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Centropyge flavissima,8,3,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Chaetodon kleinii,12,4,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Chromis margaritifer,4,130,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Chromis margaritifer,6,45,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Lepidozygus tapeinosoma,6,35,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Lepidozygus tapeinosoma,4,15,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Stegastes aureus,8,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Halichoeres hortulanus,8,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Labroides dimidiatus,7,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Pseudocheilinus octotaenia,9,3,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Pseudocheilinus octotaenia,8,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Pseudocheilinus octotaenia,6,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Thalassoma amblycephalum,3,30,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Chlorurus sordidus,32,1,TP,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Scarus tricolor,26,1,IP,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Scarus tricolor,24,1,IP,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Scarus tricolor,22,2,IP,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Scarus psittacus,24,1,TP,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Acanthurus leucochilus,26,3,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Acanthurus nigricans,24,5,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Acanthurus nigricans,17,4,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Acanthurus nigrofuscus,14,4,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Ctenochaetus marginatus,24,9,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Balistapus undulatus,21,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Zanclus cornutus,20,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Canthigaster solandri,14,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Canthigaster solandri,12,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,2,,Canthigaster solandri,10,1,,8:10,12.2,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Myripristis adusta,26,3,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Cephalopholis urodeta,14,2,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Pseudanthias dispar,6,20,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Pseudanthias olivaceus,8,10,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Cirrhitichthys oxycephalis,7,5,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Lutjanus gibbus,33,1,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Cirrhilabrus exquisitus,7,11,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Cirrhilabrus exquisitus,5,12,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Centropyge flavissima,9,1,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
